"Virtual Machine","Status","Source","Replication Server","Protection Group","Configured Disks","Auto-replicate New Disks","Managed By","Quiescing","Network Compression","Encryption","Datastore","Storage Policy","Last Instance Sync Point","Last Sync Duration","Last Sync Size","Lag Time","RPO","Current RPO Violation","Points In Time"
"BJJ-DB","OK","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","BJJ-DR","Datastore Default","Jun 22, 2026","3 seconds","8.63 MB","1 minute and 8 seconds","5 minutes","0 seconds","Disabled"
"BJJ-EDC","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BJJ-DR","Datastore Default","Jun 22, 2026","2 seconds","30.84 MB","1 hour, 27 minutes and 16 seconds","8 hours","0 seconds","Disabled"
"BJJ-LOS","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BJJ-DR","Datastore Default","Jun 22, 2026","2 seconds","35.94 MB","1 hour, 37 minutes and 2 seconds","8 hours","0 seconds","Disabled"
"BJJ-MDW","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BJJ-DR","Datastore Default","Jun 22, 2026","2 seconds","11.98 MB","1 minute and 12 seconds","8 hours","0 seconds","Disabled"
"BJJ-SSL-BIB","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BJJ-DR","Datastore Default","Jun 22, 2026","2 seconds","10.07 MB","6 hours, 24 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"BJJ-SSL-PIB","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BJJ-DR","Datastore Default","Jun 22, 2026","1 second","11.94 MB","6 hours, 32 minutes and 4 seconds","8 hours","0 seconds","Disabled"
"BJJ-VELIS","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BJJ-DR","Datastore Default","Jun 22, 2026","1 second","12.89 MB","6 hours, 18 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"BMI-RHEL-6.6-MAILSERVER","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BMI-DR","Datastore Default","Jun 17, 2026","1 second","5.33 MB","103 hours, 18 minutes and 36 seconds","8 hours","","Disabled"
"BMI-RHEL-8.6-FRAUD","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","BMI-DR","Datastore Default","Jun 17, 2026","3 seconds","153.41 MB","103 hours, 5 minutes and 25 seconds","8 hours","","Disabled"
"BMI-RHEL-8.6-MERCHANT-QRIS","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BMI-DR","Datastore Default","Jun 17, 2026","1 second","45.17 MB","103 hours, 17 minutes and 51 seconds","8 hours","","Disabled"
"BMI-RHEL-9-ADMIN-Obsolete","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BMI-DR","Datastore Default","Jun 17, 2026","19 seconds","435.34 MB","103 hours, 55 minutes and 26 seconds","8 hours","","Disabled"
"BMI-RHEL-9-DB","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BMI-DR","Datastore Default","Jun 18, 2026","2 seconds","4.77 MB","102 hours, 23 minutes and 5 seconds","5 minutes","","Disabled"
"BMI-RHEL-9-IBB-ADMIN","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BMI-DR","Datastore Default","Jun 17, 2026","12 seconds","70.5 MB","103 hours, 55 minutes and 26 seconds","8 hours","","Disabled"
"BMI-RHEL-9-IBB-APPS","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BMI-DR","Datastore Default","Jun 17, 2026","10 seconds","265.04 MB","103 hours, 20 minutes and 21 seconds","8 hours","","Disabled"
"BMI-RHEL-9-IGATE","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BMI-DR","Datastore Default","Jun 17, 2026","1 second","17.84 MB","103 hours, 20 minutes and 6 seconds","8 hours","","Disabled"
"BMI-RHEL-9-SOFTTOKEN","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BMI-DR","Datastore Default","Jun 17, 2026","1 second","15.04 MB","103 hours, 19 minutes and 31 seconds","8 hours","","Disabled"
"BMI-RHEL-9-SSL","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BMI-DR","Datastore Default","Jun 17, 2026","1 second","10.64 MB","103 hours, 19 minutes and 16 seconds","8 hours","","Disabled"
"BSSBIFAST01P-DEV","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","XCAPITAL-DEV-BIFAST","Datastore Default","Jun 22, 2026","3 seconds","199.05 MB","2 hours and 2 minutes","8 hours","0 seconds","Disabled"
"BSSBIFASTNRT01P-DEV","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","XCAPITAL-DEV-BIFAST","Datastore Default","Jun 22, 2026","13 seconds","463.7 MB","6 hours, 24 minutes and 33 seconds","8 hours","0 seconds","Disabled"
"BSSBIFASTRTDB01P-DEV","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","XCAPITAL-DEV-BIFAST","Datastore Default","Jun 22, 2026","9 seconds","285.2 MB","4 hours, 7 minutes and 3 seconds","8 hours","0 seconds","Disabled"
"BSSBIFASTUPFICE01P-DEV","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","XCAPITAL-DEV-BIFAST","Datastore Default","Jun 22, 2026","3 seconds","137.73 MB","3 hours, 41 minutes and 23 seconds","8 hours","0 seconds","Disabled"
"CollSys-Apps","OK","10.10.40.8","vSphere_Replication_OVF10-new","","6 of 6","Enabled","VR","Disabled","Enabled","Disabled","KMS-DR-DCI","Datastore Default","Jun 22, 2026","1 minute and 6 seconds","2.8 GB","2 hours, 20 minutes and 48 seconds","8 hours","0 seconds","Disabled"
"CollSys-DB","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","KMS-DR-DCI","Datastore Default","Jun 22, 2026","1 second","2.45 MB","3 minutes and 40 seconds","5 minutes","0 seconds","Disabled"
"collsys-SSl.bak","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","KMS-DR-DCI","Datastore Default","Jun 21, 2026","1 second","9.34 MB","7 hours, 42 minutes and 43 seconds","8 hours","0 seconds","Disabled"
"GIT-PAC.99","OK","10.10.40.8","vSphere_Replication_OVF10-new","","7 of 7","Enabled","VR","Disabled","Enabled","Disabled","BAG-SSD-DC","Datastore Default","Jun 22, 2026","1 minute and 25 seconds","3.75 GB","1 hour, 39 minutes and 46 seconds","8 hours","0 seconds","Disabled"
"JAMBI-APPS.37","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Jun 22, 2026","2 seconds","9.97 MB","5 hours, 41 minutes and 7 seconds","8 hours","0 seconds","Disabled"
"JAMBI-CAMS.45.TEMP","OK","10.10.40.8","vSphere_Replication_OVF10-new","","5 of 5","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Jun 22, 2026","5 seconds","148.16 MB","2 hours, 28 minutes and 37 seconds","8 hours","0 seconds","Disabled"
"JAMBI-CMS.39","Not Active","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Feb 25, 2026","17 seconds","158.05 MB","2796 hours, 4 minutes and 9 seconds","8 hours","0 seconds","Disabled"
"JAMBI-COB.38","Not Active","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Feb 25, 2026","3 seconds","143.2 MB","2793 hours, 41 minutes and 9 seconds","8 hours","0 seconds","Disabled"
"JAMBI-DB.19","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","6 of 6","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Feb 27, 2026","4 seconds","11.03 MB","2753 hours, 12 minutes and 31 seconds","5 minutes","","Disabled"
"JAMBI-EDC.40","Not Active","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Mar 16, 2026","1 second","14.3 MB","2350 hours, 52 minutes and 38 seconds","8 hours","0 seconds","Disabled"
"JAMBI-FTP.41","Not Active","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Apr 7, 2026","1 second","5.52 MB","1812 hours, 43 minutes and 2 seconds","8 hours","0 seconds","Disabled"
"JAMBI-IGATE.35.TEMP","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Feb 27, 2026","3 seconds","248.74 MB","2747 hours, 21 minutes and 20 seconds","8 hours","","Disabled"
"JAMBI-LAKUPANDAI.67","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Jun 22, 2026","2 seconds","46.36 MB","17 minutes and 44 seconds","8 hours","0 seconds","Disabled"
"JAMBI-LKD-CMS-DB.21","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Jun 22, 2026","1 second","7.38 MB","2 minutes and 58 seconds","5 minutes","0 seconds","Disabled"
"JAMBI-MIDSERVICES.47","Not Active","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Feb 25, 2026","3 seconds","57.8 MB","2794 hours, 12 minutes and 43 seconds","8 hours","0 seconds","Disabled"
"JAMBI-OOB-VCALL.82","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Jun 22, 2026","3 seconds","40.05 MB","6 hours, 30 minutes and 27 seconds","8 hours","0 seconds","Disabled"
"JAMBI-RECON.51","Not Active","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Feb 25, 2026","6 seconds","143.94 MB","2794 hours, 51 minutes and 11 seconds","8 hours","0 seconds","Disabled"
"JAMBI-SBS-APP-DB.50","Not Active","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Feb 25, 2026","3 seconds","3.6 MB","2790 hours, 47 minutes and 35 seconds","5 minutes","0 seconds","Disabled"
"JAMBI-SNAP-DB.20","Not Active","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Feb 25, 2026","1 second","320 KB","2790 hours, 46 minutes and 58 seconds","5 minutes","0 seconds","Disabled"
"JAMBI-SSL-2.4","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Jun 22, 2026","2 seconds","11.89 MB","6 hours, 4 minutes and 22 seconds","8 hours","0 seconds","Disabled"
"JAMBI-SSL-IBCOB-3","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Jun 21, 2026","2 seconds","13.05 MB","7 hours, 3 minutes and 4 seconds","8 hours","0 seconds","Disabled"
"JAMBI-SSL-SYARIAH.5","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Jun 21, 2026","2 seconds","13.73 MB","6 hours, 35 minutes and 8 seconds","8 hours","0 seconds","Disabled"
"JAMBI-WEB-TELLER.49","OK","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Jun 22, 2026","3 seconds","45.98 MB","2 hours, 8 minutes and 13 seconds","8 hours","0 seconds","Disabled"
"JAMBI-WSO.46","Not Active","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Feb 25, 2026","21 seconds","29.98 MB","2794 hours, 34 minutes and 37 seconds","8 hours","0 seconds","Disabled"
"KMS-RHEL-6.5-APPS","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","KMS-DR-DCI","Datastore Default","Jun 22, 2026","4 seconds","97.42 MB","1 hour, 59 minutes and 7 seconds","8 hours","0 seconds","Disabled"
"KMS-RHEL-6.5-APPS-DB","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","KMS-DR-DCI","Datastore Default","Jun 22, 2026","2 seconds","4.03 MB","4 minutes and 26 seconds","5 minutes","0 seconds","Disabled"
"KMS-RHEL-6.5-IGATE","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","KMS-DR-DCI","Datastore Default","Jun 21, 2026","2 seconds","33.38 MB","7 hours, 39 minutes and 7 seconds","8 hours","0 seconds","Disabled"
"KMS-RHEL-6.5-IGATE-DB","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","KMS-DR-DCI","Datastore Default","Jun 21, 2026","2 seconds","96.88 MB","7 hours, 38 minutes and 35 seconds","8 hours","0 seconds","Disabled"
"KMS-RHEL-6.5-SSL-VA","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","KMS-DR-DCI","Datastore Default","Jun 22, 2026","4 seconds","15.09 MB","1 hour, 7 minutes and 5 seconds","8 hours","0 seconds","Disabled"
"KMS-WhiteLabel-XFERS-APPS","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","KMS-DR-DCI","Datastore Default","Jun 22, 2026","3 seconds","120.17 MB","2 hours, 2 minutes and 43 seconds","8 hours","0 seconds","Disabled"
"NTT-CNTRPLN-34","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 22, 2026","1 second","16.64 MB","5 hours, 24 minutes and 48 seconds","8 hours","0 seconds","Disabled"
"NTT-COB-45","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 21, 2026","1 second","17.64 MB","7 hours, 3 minutes and 57 seconds","8 hours","0 seconds","Disabled"
"NTT-COBADM-52","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 22, 2026","2 seconds","15.63 MB","4 hours, 25 minutes and 40 seconds","8 hours","0 seconds","Disabled"
"NTT-DBPGSQL-19","OK","10.10.40.8","vSphere_Replication_OVF10-new","","8 of 8","Enabled","VR","Disabled","Enabled","Disabled","datastore_sas_ssd_ntt_2_rmp","Datastore Default","Jun 22, 2026","7 seconds","128.38 MB","12 seconds","5 minutes","0 seconds","Disabled"
"NTT-ELK-KIBANA-83","OK","10.10.40.8","vSphere_Replication_OVF10-new","","5 of 5","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 22, 2026","1 minute and 59 seconds","5.43 GB","39 minutes and 25 seconds","1 hour","0 seconds","Disabled"
"NTT-HAZELCAST-21","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 21, 2026","10 seconds","456.34 MB","7 hours, 55 minutes and 7 seconds","8 hours","0 seconds","Disabled"
"NTT-IB-APPS-37","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 22, 2026","1 minutes","899.65 MB","2 hours, 7 minutes and 9 seconds","8 hours","0 seconds","Disabled"
"NTT-IBB-APPS-38","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 22, 2026","2 seconds","22.53 MB","2 hours, 5 minutes and 52 seconds","8 hours","0 seconds","Disabled"
"NTT-LOS-44","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 22, 2026","2 seconds","22.38 MB","3 hours, 46 minutes and 55 seconds","8 hours","0 seconds","Disabled"
"NTT-MGATE-35","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 22, 2026","14 seconds","759.75 MB","5 hours, 6 minutes and 8 seconds","8 hours","0 seconds","Disabled"
"NTT-MONITORING-BIFAST-39","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 22, 2026","1 second","6.98 MB","5 hours, 48 minutes and 13 seconds","8 hours","0 seconds","Disabled"
"NTT-SBSKIOSK-53","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 22, 2026","2 seconds","42.46 MB","2 hours, 6 minutes and 8 seconds","8 hours","0 seconds","Disabled"
"NTT-SSL-3","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 22, 2026","5 seconds","35.89 MB","3 hours, 37 minutes and 31 seconds","8 hours","0 seconds","Disabled"
"NTT-SSL-WEBADM-50","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 22, 2026","3 seconds","27.37 MB","2 hours, 7 minutes and 20 seconds","8 hours","0 seconds","Disabled"
"NTT-WEBADMIN-51","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 22, 2026","4 seconds","37.9 MB","1 hour, 14 minutes and 12 seconds","8 hours","0 seconds","Disabled"
"PAC-Cash-STS","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 22, 2026","1 minute and 46 seconds","207.63 MB","2 hours, 10 minutes and 22 seconds","8 hours","0 seconds","Disabled"
"PAC-Cash-STS-2","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 22, 2026","1 minute and 40 seconds","236.25 MB","3 hours, 3 minutes and 4 seconds","8 hours","0 seconds","Disabled"
"PAC-CashEmoney-Admin","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 22, 2026","33 seconds","74.48 MB","1 hour, 27 minutes and 53 seconds","8 hours","0 seconds","Disabled"
"PAC-CashEmoney-Apps","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 22, 2026","57 seconds","149.52 MB","3 hours, 50 minutes and 32 seconds","8 hours","0 seconds","Disabled"
"PAC-CashEmoney-DB","OK","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 22, 2026","17 seconds","17.06 MB","1 minute and 5 seconds","5 minutes","0 seconds","Disabled"
"PAC-CashEmoney-Digibank","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 22, 2026","44 seconds","75.63 MB","49 minutes and 11 seconds","8 hours","0 seconds","Disabled"
"PAC-CashEmoney-FTP","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 22, 2026","1 minute and 3 seconds","122.11 MB","52 minutes and 24 seconds","8 hours","0 seconds","Disabled"
"PAC-CashEmoney-Igate","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 22, 2026","1 minute and 5 seconds","167.88 MB","3 hours, 25 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"PAC-CashEmoney-Merchant","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 22, 2026","28 seconds","31.02 MB","54 minutes and 27 seconds","8 hours","0 seconds","Disabled"
"PAC-CashEmoney-SSL","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 22, 2026","1 minute and 13 seconds","183.53 MB","2 hours, 25 minutes and 35 seconds","8 hours","0 seconds","Disabled"
"PAC-CashEmoney-Token","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 22, 2026","19 seconds","26.2 MB","3 hours, 51 minutes and 53 seconds","8 hours","0 seconds","Disabled"
"PAC-Payment-APPS-DC","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 22, 2026","1 minute and 43 seconds","245.95 MB","1 hour, 52 minutes and 59 seconds","8 hours","0 seconds","Disabled"
"PAC-Payment-DB-DC","Incremental Sync (RPO Violation)","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 22, 2026","3 hours, 45 minutes and 26 seconds","63.68 GB","5 hours, 5 minutes and 35 seconds","5 minutes","4 hours and 58 minutes","Disabled"
"PAC-Payment-SSL-DC","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 22, 2026","1 minute and 8 seconds","134.88 MB","55 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Apps","OK","10.10.40.8","vSphere_Replication_OVF10-new","","5 of 5","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 21, 2026","43 seconds","1.28 GB","7 hours, 16 minutes and 52 seconds","8 hours","0 seconds","Disabled"
