"Virtual Machine","Status","Source","Replication Server","Protection Group","Configured Disks","Auto-replicate New Disks","Managed By","Quiescing","Network Compression","Encryption","Datastore","Storage Policy","Last Instance Sync Point","Last Sync Duration","Last Sync Size","Lag Time","RPO","Current RPO Violation","Points In Time"
"BJI_PAC_ADMIN_PROXY_11","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","2 seconds","16.71 MB","1 hour, 58 minutes and 40 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_APPS_COB_50","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","1 second","6.54 MB","4 hours, 38 minutes and 37 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_APPS_COLLSYS_38","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","2 seconds","26.24 MB","1 hour, 58 minutes and 40 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_APPS_COLLSYS_PBX_168","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","1 second","11.84 MB","2 hours, 32 minutes and 26 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_APPS_IACSS_36","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","10 seconds","40.6 MB","2 hours, 16 minutes and 22 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_EDC_40","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","31 seconds","7.58 MB","1 hour, 59 minutes and 28 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_ELK_26","OK","192.168.193.251","FDS-VREP-DCI-251","","5 of 5","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","4 minutes and 24 seconds","9.17 GB","3 hours, 5 minutes and 31 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_FTP_44","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","1 second","7.25 MB","59 minutes and 20 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_LOS_APPS_45","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","2 seconds","1.45 MB","3 hours, 20 minutes and 49 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_LOS_CHANNELING_46","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","32 seconds","6.88 MB","1 hour, 59 minutes and 28 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_MASTER_NODE_27","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","14 seconds","468.72 MB","1 hour, 58 minutes and 56 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_MGATE_PROXY_13","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","1 second","9.59 MB","22 minutes and 54 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_OB_APPS_53","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","1 second","3.06 MB","1 hour, 52 minutes and 27 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_OB_MDW_39","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","1 second","6.42 MB","2 hours, 47 minutes and 51 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_OB_WSO2_54","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","3 seconds","7.61 MB","1 hour, 58 minutes and 56 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_RECONCILE_51","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","20 seconds","8.83 MB","3 hours, 10 minutes and 52 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_REDIS_CACHE_20","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","11 seconds","211.09 MB","3 hours, 54 minutes and 37 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_SSL_WEB_3","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","4 seconds","83.58 MB","4 hours, 4 minutes and 39 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_WEB_ADMIN_COB_LOS_OB_49","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","25 seconds","13.82 MB","2 hours, 48 minutes and 18 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_WEB_ADMIN_IBB_48","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","2 seconds","560 KB","2 hours, 23 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_WEB_ADMIN_IBMB_47","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","1 second","4.09 MB","3 hours, 54 minutes and 39 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_WEB_TELLER_52","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","1 second","400 KB","1 hour, 45 minutes and 45 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_WORKER_NODE_IBB_43","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","37 seconds","596.94 MB","2 hours, 47 minutes and 19 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_WORKER_NODE_IBMB_42","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","9 seconds","78.54 MB","2 hours, 47 minutes and 48 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_WORKER_NODE_MGATE_35","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","9 seconds","263.16 MB","2 hours, 58 minutes and 7 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-ADMIN-PROXY","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","10 seconds","7.5 MB","6 hours, 1 minute and 18 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-DB","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","20 seconds","3.13 MB","1 minutes","5 minutes","0 seconds","Disabled"
"BOII-PAC-DB-SLAVE-DC","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","1 second","1.4 MB","1 minute and 23 seconds","5 minutes","0 seconds","Disabled"
"BOII-PAC-ELK","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","46 seconds","841.88 MB","2 hours, 21 minutes and 3 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-IACSS-APPS","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","0 seconds","7.88 MB","1 hour, 18 minutes and 50 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-MASTER-NODE","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","30 seconds","1.01 GB","1 hour, 54 minutes and 42 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-MGATE-PROXY","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","1 second","2.03 MB","1 hour, 51 minutes and 16 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-RANCHER","OK","192.168.193.251","FDS-VREP-DCI-251","","7 of 7","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","24 seconds","823.66 MB","2 hours, 32 minutes and 47 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-RECON","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","17 seconds","3.98 MB","1 hour, 50 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-REDIS","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","31 seconds","78.93 MB","4 hours, 40 minutes and 53 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-SSL-WEB","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","24 seconds","9.64 MB","1 hour, 36 minutes and 30 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-WORKER-NODE-IBB","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","33 seconds","158.39 MB","2 hours, 34 minutes and 27 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-WORKER-NODE-IBMB","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","26 seconds","182.63 MB","2 hours, 45 minutes and 5 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-WORKER-NODE-MGATE","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","9 seconds","198.55 MB","4 hours, 43 minutes and 55 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_BROADCAST_165","OK","192.168.193.251","FDS-VREP-DCI-251","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","14 seconds","616 KB","2 hours, 43 minutes and 20 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_CALL_SERVICE_163","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","35 seconds","237.56 MB","2 hours, 16 minutes and 11 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_DB_148","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","27 seconds","1.04 MB","1 minute and 7 seconds","5 minutes","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_OMNI_164","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","5 seconds","67.53 MB","2 hours, 36 minutes and 54 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_PBX_167","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","19 seconds","173.89 MB","2 hours, 32 minutes and 47 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_REDIS_147","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","2 seconds","19.78 MB","2 hours, 47 minutes and 35 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_SSL_WEB_179","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","1 second","7.63 MB","2 hours, 8 minutes and 3 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_TICKETING_166","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 19, 2026","13 seconds","1.2 MB","2 hours, 28 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_NTT-PROD_LB_131","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 19, 2026","1 minute and 2 seconds","220.98 MB","2 hours, 38 minutes and 4 seconds","3 hours","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_NTT-PROD_WEB_133","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 19, 2026","31 seconds","26.5 MB","1 hour, 57 minutes and 56 seconds","3 hours","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_APP_172","OK","192.168.193.251","FDS-VREP-DCI-251","","8 of 8","Enabled","VR","Disabled","Enabled","Disabled","datastore_ssd_samp_e1ariobimo_1","Datastore Default","Jun 19, 2026","8 seconds","358.55 MB","12 minutes and 24 seconds","30 minutes","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_APP_173","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_ssd_samp_e1ariobimo_1","Datastore Default","Jun 19, 2026","28 seconds","29.38 MB","5 minutes and 11 seconds","30 minutes","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_CBR_179","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 19, 2026","2 seconds","35.07 MB","31 minutes and 9 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_CHN-MB_182","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 19, 2026","18 seconds","56.12 MB","7 minutes and 3 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_CHN_174","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 19, 2026","2 seconds","266.03 MB","47 minutes and 20 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_CHN_175","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 19, 2026","19 seconds","235.22 MB","14 minutes and 40 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_CHN_178","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 19, 2026","14 seconds","235.66 MB","26 minutes and 15 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_LB_171","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","datastore_ssd_samp_e1aribimo_69","Datastore Default","Jun 19, 2026","18 seconds","11.41 MB","20 minutes and 45 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_LB_180","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_ssd_samp_e1ariobimo_1","Datastore Default","Jun 19, 2026","31 seconds","1.85 MB","2 minutes and 11 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_SWF_176","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 19, 2026","8 seconds","13.04 MB","19 minutes and 4 seconds","30 minutes","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_TRF_181","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_ssd_samp_e1ariobimo_1","Datastore Default","Jun 19, 2026","24 seconds","2.89 MB","47 minutes and 45 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_APP_134","OK","192.168.193.251","FDS-VREP-DCI-251","","22 of 22","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 19, 2026","18 seconds","64.49 MB","10 minutes and 58 seconds","15 minutes","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_CHN_135","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 19, 2026","18 seconds","417.45 MB","1 hour, 34 minutes and 53 seconds","2 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_CHN_137","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 19, 2026","25 seconds","387.18 MB","1 hour, 25 minutes and 42 seconds","2 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_CHN_138","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 19, 2026","45 seconds","509.01 MB","57 minutes and 15 seconds","2 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_CHN_150","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 19, 2026","24 seconds","644.09 MB","41 minutes and 21 seconds","2 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_LOCKMGR_132","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 19, 2026","4 seconds","105.18 MB","2 hours, 38 minutes and 9 seconds","3 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_MONITOR_139","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 19, 2026","49 seconds","107.1 MB","2 hours, 19 minutes and 35 seconds","3 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_SWF_136","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 19, 2026","30 seconds","112.34 MB","46 minutes and 49 seconds","3 hours","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_APP_196","OK","192.168.193.251","FDS-VREP-DCI-251","","5 of 5","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","3 seconds","39.51 MB","15 minutes and 17 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_CHN_198","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","1 second","2.84 MB","10 minutes and 35 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_CHN_199","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","1 second","25.56 MB","1 minute and 18 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_DB-DCI_130","OK","192.168.193.251","FDS-VREP-DCI-251","","5 of 5","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","4 seconds","113.9 MB","10 minutes and 42 seconds","15 minutes","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_FTP_203","OK","192.168.193.251","FDS-VREP-DCI-251","","6 of 6","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","12 seconds","280 KB","14 minutes and 2 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_LB_195","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","1 second","3.86 MB","22 minutes and 49 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_LOCKMGR_200","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","1 second","15.48 MB","1 minute and 18 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_WEB_197","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 19, 2026","1 second","2.45 MB","4 minutes and 39 seconds","1 hour","0 seconds","Disabled"
