"Virtual Machine","Status","Source","Replication Server","Protection Group","Configured Disks","Auto-replicate New Disks","Managed By","Quiescing","Network Compression","Encryption","Datastore","Storage Policy","Last Instance Sync Point","Last Sync Duration","Last Sync Size","Lag Time","RPO","Current RPO Violation","Points In Time"
"BCAS-SoftToken","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 19, 2026","1 second","66.13 MB","4 hours, 5 minutes and 17 seconds","8 hours","0 seconds","Disabled"
"BCAS-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 19, 2026","17 seconds","10.77 MB","5 hours, 17 minutes and 30 seconds","8 hours","0 seconds","Disabled"
"BCAS-SSL2","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 19, 2026","2 seconds","95.96 MB","3 hours, 46 minutes and 30 seconds","8 hours","0 seconds","Disabled"
"BCAS-VCALL","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 19, 2026","26 seconds","867.83 MB","4 hours, 40 minutes and 37 seconds","8 hours","0 seconds","Disabled"
"BSS-IGATE2-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","1 second","5.13 MB","13 minutes and 5 seconds","8 hours","0 seconds","Disabled"
"BSS-IGATE2-DB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","19 seconds","456 KB","42 seconds","5 minutes","0 seconds","Disabled"
"BSS-IGATE3-APPS","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","13 seconds","357.33 MB","2 hours, 30 minutes and 25 seconds","8 hours","0 seconds","Disabled"
"BSS-IGATE3-DB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","4 seconds","3.03 MB","1 minute and 33 seconds","5 minutes","0 seconds","Disabled"
"BSS-OB-APIM-GATEWAY","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","3 seconds","136.8 MB","2 hours, 5 minutes and 7 seconds","8 hours","0 seconds","Disabled"
"BSS-OB-DB","OK","10.10.40.15","vRep-Cyber","","6 of 6","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","12 seconds","112.27 MB","1 minute and 33 seconds","5 minutes","0 seconds","Disabled"
"BSS-OB-MIDSERVICES","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","24 seconds","379.68 MB","1 hour, 41 minutes and 5 seconds","8 hours","0 seconds","Disabled"
"BSS-OB-SSL-PARTNER","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","1 second","3.05 MB","59 minutes and 37 seconds","8 hours","0 seconds","Disabled"
"BSS-OB-SSL-PORTAL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","2 seconds","4.36 MB","1 hour, 28 minutes and 29 seconds","8 hours","0 seconds","Disabled"
"BSS-OB-WEBADMIN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","1 second","8.91 MB","1 hour, 29 minutes and 40 seconds","8 hours","0 seconds","Disabled"
"BSS-OB-WSO2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","1 second","6.77 MB","1 hour, 13 minutes and 17 seconds","8 hours","0 seconds","Disabled"
"BSS-RDL-DIGIBANK-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","3 seconds","127.37 MB","5 hours, 29 minutes and 3 seconds","8 hours","0 seconds","Disabled"
"BSS-RDL-DIGIBANK-DB","Incremental Sync (RPO Violation)","10.10.40.15","vRep-Cyber","","5 of 5","Enabled","VR","Disabled","Disabled","Disabled","DS-BSS-RDL-DRC-E1","Datastore Default","Jun 19, 2026","4 seconds","608 KB","8 minutes and 2 seconds","5 minutes","1 minutes","Disabled"
"BSS-RDL-DIGIBANK-DB-SLAVE","OK","10.10.40.15","vRep-Cyber","","5 of 5","Enabled","VR","Disabled","Disabled","Disabled","DS-BSS-RDL-DRC-E1","Datastore Default","Jun 19, 2026","8 seconds","1.88 MB","13 seconds","5 minutes","0 seconds","Disabled"
"BSS-RDL-SSL-2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","2 seconds","32.41 MB","5 hours, 56 minutes and 41 seconds","8 hours","0 seconds","Disabled"
"BSS-RDL-SSL-PROXY.58","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","2 seconds","30.37 MB","2 hours, 25 minutes and 55 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.5-SSL-VA","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","39 seconds","1.06 GB","2 hours, 45 minutes and 34 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-BulkPayment","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","3 seconds","135.51 MB","16 minutes and 30 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-IB-PORTAL-Prod","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","6 seconds","145.48 MB","1 hour, 5 minutes and 18 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-IGATE","OK","10.10.40.15","vRep-Cyber","","8 of 8","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","4 seconds","153.43 MB","5 hours, 16 minutes and 37 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-MAIL2-NEW","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","6 seconds","180.63 MB","1 hour, 25 minutes and 17 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-PINPAD","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","7 seconds","153.37 MB","1 hour, 25 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-SAKU-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","38 seconds","145.17 MB","1 hour, 15 minutes and 31 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-SAKU-DB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","1 second","5.81 MB","1 minute and 12 seconds","5 minutes","0 seconds","Disabled"
"BSS-RHEL-8-IB-APPS-Prod","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","2 minutes and 23 seconds","4.65 GB","4 hours, 38 minutes and 28 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-8-IB-DB-Prod","OK","10.10.40.15","vRep-Cyber","","9 of 9","Enabled","VR","Disabled","Disabled","Disabled","bss-new.26","Datastore Default","Jun 19, 2026","39 seconds","258.02 MB","1 minute and 59 seconds","5 minutes","0 seconds","Disabled"
"BSS-RHEL-8-IB-PORTAL-Prod","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","10 seconds","116.66 MB","3 hours, 37 minutes and 55 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-8-IB-WEBADMIN-Prod","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","7 seconds","227.55 MB","3 hours, 37 minutes and 55 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-8-IGATE.254-cl","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","4 seconds","117.41 MB","1 hour, 9 minutes and 33 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL.6.6-BULKPAYMENT","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","9 seconds","96.2 MB","7 hours, 20 minutes and 23 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL8-IGATE-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","11 seconds","751.24 MB","1 hour, 1 minute and 14 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL8-IGATE-DB","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 19, 2026","32 seconds","648.96 MB","3 minutes and 4 seconds","5 minutes","0 seconds","Disabled"
"BSS-RHEL8.9-SNAP","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","bss-new.26","Datastore Default","Jun 19, 2026","3 minutes and 57 seconds","8.78 GB","3 hours, 57 minutes and 7 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-ADMIN-PROXY","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","39 seconds","61.73 MB","1 hour and 46 minutes","8 hours","0 seconds","Disabled"
"BSS-V3-CTL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","44 seconds","759.48 MB","5 hours, 57 minutes and 33 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-DB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","2 seconds","8.2 MB","3 minutes and 26 seconds","5 minutes","0 seconds","Disabled"
"BSS-V3-DB-SLAVE","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","2 seconds","6.22 MB","1 minute and 45 seconds","5 minutes","0 seconds","Disabled"
"BSS-V3-ELK","OK","10.10.40.15","vRep-Cyber","","7 of 7","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","1 minute and 15 seconds","3.05 GB","3 hours, 48 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-FTP","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","0 seconds","1.14 MB","2 hours, 21 minutes and 20 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-GITLAB-RUNNER","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","21 seconds","78.13 MB","3 hours, 24 minutes and 49 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-MGATE-PROXY","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","30 seconds","69.14 MB","2 hours, 1 minute and 12 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","8 seconds","171.48 MB","2 hours, 0 minutes and 32 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-WN-1","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","11 seconds","325.05 MB","3 hours, 18 minutes and 14 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-WN-2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","17 seconds","397.13 MB","4 hours, 12 minutes and 58 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-WN-3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","29 seconds","358.7 MB","1 hour, 9 minutes and 17 seconds","8 hours","0 seconds","Disabled"
"BSS-WEB-VIEW","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 19, 2026","10 seconds","182.55 MB","1 hour, 59 minutes and 17 seconds","8 hours","0 seconds","Disabled"
"BTPNS-APPS","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 19, 2026","1 second","6.3 MB","1 minute and 43 seconds","5 minutes","0 seconds","Disabled"
"BTPNS-CTL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 19, 2026","1 minute and 2 seconds","1.43 GB","4 hours, 13 minutes and 28 seconds","8 hours","0 seconds","Disabled"
"BTPNS-DB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 19, 2026","1 second","5.37 MB","1 minute and 46 seconds","5 minutes","0 seconds","Disabled"
"BTPNS-ELK","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 19, 2026","52 seconds","2.5 GB","1 hour, 32 minutes and 18 seconds","8 hours","0 seconds","Disabled"
"BTPNS-FRAUD","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 19, 2026","19 seconds","618.73 MB","3 hours, 19 minutes and 25 seconds","8 hours","0 seconds","Disabled"
"BTPNS-FTP","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 19, 2026","27 seconds","6.59 MB","3 hours, 43 minutes and 14 seconds","8 hours","0 seconds","Disabled"
"BTPNS-HARDTOKEN-VELIS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 19, 2026","3 seconds","136.55 MB","3 hours, 0 minutes and 57 seconds","8 hours","0 seconds","Disabled"
"BTPNS-IBB-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 19, 2026","6 seconds","71.55 MB","6 hours, 11 minutes and 28 seconds","8 hours","0 seconds","Disabled"
"BTPNS-MGATE-PROXY","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 19, 2026","2 seconds","6.95 MB","3 hours, 42 minutes and 45 seconds","8 hours","0 seconds","Disabled"
"BTPNS-MICROGATE","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 19, 2026","7 seconds","430.7 MB","1 hour, 22 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"BTPNS-REDIS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 19, 2026","2 seconds","127.18 MB","2 hours, 46 minutes and 5 seconds","8 hours","0 seconds","Disabled"
"BTPNS-SOFTTOKEN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 19, 2026","6 seconds","8.27 MB","1 hour, 34 minutes and 47 seconds","8 hours","0 seconds","Disabled"
"BTPNS-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 19, 2026","1 second","16.02 MB","1 hour, 43 minutes and 38 seconds","8 hours","0 seconds","Disabled"
"BTPNS-SSL-WEBADMIN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 19, 2026","1 second","8.48 MB","2 hours, 12 minutes and 2 seconds","8 hours","0 seconds","Disabled"
"BTPNS-VCALL-RHEL8","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 19, 2026","13 seconds","147.25 MB","5 hours, 33 minutes and 27 seconds","8 hours","0 seconds","Disabled"
"BTPNS-WEBADMIN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 19, 2026","30 seconds","6.6 MB","3 hours, 50 minutes and 54 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-ADMIN-IB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 19, 2026","4 seconds","144.67 MB","1 hour, 49 minutes and 24 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-ADMIN-IBB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 19, 2026","12 seconds","157.22 MB","7 hours, 43 minutes and 35 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-APPS-IB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 19, 2026","29 seconds","101.15 MB","7 hours, 33 minutes and 11 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-APPS-IBB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 19, 2026","12 seconds","255.69 MB","32 minutes and 27 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-DATABASE","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 19, 2026","2 seconds","3.26 MB","3 minutes and 11 seconds","5 minutes","0 seconds","Disabled"
"BVIC-RHEL-6.5-IGATE","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 19, 2026","23 seconds","258.97 MB","56 minutes and 59 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-MAILSERVER","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 19, 2026","2 seconds","11.09 MB","6 hours, 5 minutes and 51 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-OTP","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 19, 2026","2 seconds","84.35 MB","5 hours, 51 minutes and 52 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-SSL-IB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 19, 2026","8 seconds","11.3 MB","1 hour, 18 minutes and 13 seconds","8 hours","0 seconds","Disabled"
