"Virtual Machine","Status","Source","Replication Server","Protection Group","Configured Disks","Auto-replicate New Disks","Managed By","Quiescing","Network Compression","Encryption","Datastore","Storage Policy","Last Instance Sync Point","Last Sync Duration","Last Sync Size","Lag Time","RPO","Current RPO Violation","Points In Time"
"CALLCENTER_BJI_PAC_TICKETING_166","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 17, 2026","2 seconds","4.63 MB","1 hour, 3 minutes and 15 seconds","8 hours","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_NTT-PROD_LB_131","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 17, 2026","6 seconds","110.63 MB","2 hours, 19 minutes and 11 seconds","3 hours","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_NTT-PROD_WEB_133","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 17, 2026","7 seconds","26.27 MB","2 hours and 48 minutes","3 hours","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_APP_172","OK","192.168.193.251","FDS-VREP-DCI-251","","8 of 8","Enabled","VR","Disabled","Enabled","Disabled","datastore_ssd_samp_e1ariobimo_1","Datastore Default","Jun 17, 2026","4 seconds","436.82 MB","27 minutes and 41 seconds","30 minutes","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_APP_173","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_ssd_samp_e1ariobimo_1","Datastore Default","Jun 17, 2026","47 seconds","27.01 MB","12 minutes","30 minutes","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_CBR_179","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 17, 2026","2 seconds","34.2 MB","7 minutes and 35 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_CHN-MB_182","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 17, 2026","25 seconds","17.09 MB","51 minutes and 46 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_CHN_174","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 17, 2026","3 seconds","253.47 MB","39 minutes and 23 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_CHN_175","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 17, 2026","21 seconds","239.85 MB","40 minutes and 28 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_CHN_178","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 17, 2026","3 seconds","223.7 MB","9 minutes and 41 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_LB_171","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","datastore_ssd_samp_e1aribimo_69","Datastore Default","Jun 17, 2026","45 seconds","17.2 MB","1 minute and 18 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_LB_180","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_ssd_samp_e1ariobimo_1","Datastore Default","Jun 17, 2026","2 seconds","3.81 MB","38 minutes and 48 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_SWF_176","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 17, 2026","3 seconds","50.97 MB","9 minutes and 44 seconds","30 minutes","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_TRF_181","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_ssd_samp_e1ariobimo_1","Datastore Default","Jun 17, 2026","1 second","3.48 MB","44 minutes and 44 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_APP_134","Incremental Sync (RPO Violation)","192.168.193.251","FDS-VREP-DCI-251","","22 of 22","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 17, 2026","35 minutes and 2 seconds","67 GB","55 minutes and 24 seconds","15 minutes","35 minutes","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_CHN_135","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 17, 2026","36 seconds","626.03 MB","59 minutes and 34 seconds","2 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_CHN_137","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 17, 2026","18 seconds","517.24 MB","8 minutes and 22 seconds","2 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_CHN_138","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 17, 2026","15 seconds","625.48 MB","27 minutes and 55 seconds","2 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_CHN_150","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 17, 2026","29 seconds","762.68 MB","52 minutes and 22 seconds","2 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_LOCKMGR_132","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 17, 2026","6 seconds","111.92 MB","22 minutes and 53 seconds","3 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_MONITOR_139","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 17, 2026","25 seconds","103.19 MB","56 seconds","3 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_SWF_136","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 17, 2026","6 seconds","178.53 MB","2 hours, 50 minutes and 48 seconds","3 hours","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_APP_196","OK","192.168.193.251","FDS-VREP-DCI-251","","5 of 5","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 17, 2026","16 seconds","20.91 MB","9 minutes and 55 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_CHN_198","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 17, 2026","3 seconds","35.48 MB","8 minutes and 9 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_CHN_199","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 17, 2026","2 seconds","52.19 MB","14 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_DB-DCI_130","OK","192.168.193.251","FDS-VREP-DCI-251","","5 of 5","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 17, 2026","10 seconds","328.26 MB","6 minutes and 43 seconds","15 minutes","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_FTP_203","OK","192.168.193.251","FDS-VREP-DCI-251","","6 of 6","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 17, 2026","3 seconds","19.27 MB","32 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_LB_195","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 17, 2026","1 second","2.55 MB","16 minutes and 57 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_LOCKMGR_200","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 17, 2026","0 seconds","5.85 MB","7 minutes and 34 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_WEB_197","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 17, 2026","13 seconds","20.06 MB","17 minutes and 31 seconds","1 hour","0 seconds","Disabled"
