"Virtual Machine","Status","Source","Replication Server","Protection Group","Configured Disks","Auto-replicate New Disks","Managed By","Quiescing","Network Compression","Encryption","Datastore","Storage Policy","Last Instance Sync Point","Last Sync Duration","Last Sync Size","Lag Time","RPO","Current RPO Violation","Points In Time"
"BOII-PAC-REDIS","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 20, 2026","29 seconds","69.13 MB","2 hours, 56 minutes and 55 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-SSL-WEB","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 20, 2026","1 second","6.63 MB","2 hours, 27 minutes and 28 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-WORKER-NODE-IBB","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 20, 2026","4 seconds","122.15 MB","2 hours, 27 minutes and 9 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-WORKER-NODE-IBMB","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 20, 2026","31 seconds","98.23 MB","1 hour and 17 minutes","8 hours","0 seconds","Disabled"
"BOII-PAC-WORKER-NODE-MGATE","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 20, 2026","1 minutes","149.95 MB","19 minutes and 4 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_BROADCAST_165","OK","192.168.193.251","FDS-VREP-DCI-251","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 20, 2026","2 seconds","7.94 MB","4 hours, 31 minutes and 19 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_CALL_SERVICE_163","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 20, 2026","15 seconds","63.73 MB","4 hours, 14 minutes and 23 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_DB_148","Incremental Sync","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 20, 2026","1 second","912 KB","4 minutes and 11 seconds","5 minutes","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_OMNI_164","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 20, 2026","29 seconds","111.63 MB","3 hours and 34 minutes","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_PBX_167","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 20, 2026","1 second","28.06 MB","2 hours, 12 minutes and 13 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_REDIS_147","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 20, 2026","1 second","14.23 MB","5 hours, 51 minutes and 9 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_SSL_WEB_179","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 20, 2026","32 seconds","31.66 MB","57 minutes and 11 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_TICKETING_166","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 20, 2026","1 second","7.24 MB","5 hours, 4 minutes and 9 seconds","8 hours","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_NTT-PROD_LB_131","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 20, 2026","6 seconds","150.07 MB","2 hours, 50 minutes and 10 seconds","3 hours","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_NTT-PROD_WEB_133","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 20, 2026","6 seconds","26.3 MB","2 hours, 16 minutes and 29 seconds","3 hours","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_APP_172","OK","192.168.193.251","FDS-VREP-DCI-251","","8 of 8","Enabled","VR","Disabled","Enabled","Disabled","datastore_ssd_samp_e1ariobimo_1","Datastore Default","Jun 20, 2026","31 seconds","413.05 MB","9 minutes and 25 seconds","30 minutes","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_APP_173","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_ssd_samp_e1ariobimo_1","Datastore Default","Jun 20, 2026","20 seconds","24.23 MB","9 minutes and 47 seconds","30 minutes","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_CBR_179","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 20, 2026","16 seconds","35.65 MB","20 minutes and 22 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_CHN-MB_182","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 20, 2026","31 seconds","12.05 MB","28 minutes and 14 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_CHN_174","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 20, 2026","18 seconds","256 MB","41 minutes and 11 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_CHN_175","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 20, 2026","3 seconds","226.25 MB","10 minutes and 18 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_CHN_178","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 20, 2026","2 seconds","229.62 MB","40 minutes and 33 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_LB_171","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","datastore_ssd_samp_e1aribimo_69","Datastore Default","Jun 20, 2026","29 seconds","10.5 MB","58 minutes and 9 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_LB_180","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_ssd_samp_e1ariobimo_1","Datastore Default","Jun 20, 2026","10 seconds","3.31 MB","51 minutes and 44 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_SWF_176","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 20, 2026","1 second","36.82 MB","20 minutes and 5 seconds","30 minutes","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_TRF_181","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_ssd_samp_e1ariobimo_1","Datastore Default","Jun 20, 2026","2 seconds","3.4 MB","33 minutes and 14 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_APP_134","Incremental Sync","192.168.193.251","FDS-VREP-DCI-251","","22 of 22","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 20, 2026","11 seconds","78.13 MB","13 minutes and 31 seconds","15 minutes","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_CHN_135","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 20, 2026","31 seconds","609.39 MB","1 hour, 49 minutes and 58 seconds","2 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_CHN_137","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 20, 2026","49 seconds","542.48 MB","1 hour, 21 minutes and 52 seconds","2 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_CHN_138","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 20, 2026","37 seconds","566.36 MB","12 minutes and 35 seconds","2 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_CHN_150","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 20, 2026","37 seconds","715.89 MB","1 hour, 47 minutes and 33 seconds","2 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_LOCKMGR_132","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 20, 2026","9 seconds","111.91 MB","2 hours, 32 minutes and 12 seconds","3 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_MONITOR_139","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 20, 2026","18 seconds","110.87 MB","26 minutes and 27 seconds","3 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_SWF_136","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 20, 2026","8 seconds","166.56 MB","1 hour, 49 minutes and 26 seconds","3 hours","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_APP_196","OK","192.168.193.251","FDS-VREP-DCI-251","","5 of 5","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 20, 2026","3 seconds","14.52 MB","8 minutes and 32 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_CHN_198","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 20, 2026","39 seconds","86.52 MB","24 minutes and 49 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_CHN_199","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 20, 2026","31 seconds","70.91 MB","4 minutes and 49 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_DB-DCI_130","OK","192.168.193.251","FDS-VREP-DCI-251","","5 of 5","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 20, 2026","4 seconds","81.63 MB","1 minutes","15 minutes","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_FTP_203","OK","192.168.193.251","FDS-VREP-DCI-251","","6 of 6","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 20, 2026","3 seconds","6.55 MB","16 minutes and 25 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_LB_195","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 20, 2026","26 seconds","3.82 MB","26 minutes and 7 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_LOCKMGR_200","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 20, 2026","1 second","10.91 MB","4 minutes and 14 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_WEB_197","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 20, 2026","1 second","2.51 MB","3 minutes and 56 seconds","1 hour","0 seconds","Disabled"
