"Virtual Machine","Status","Source","Replication Server","Protection Group","Configured Disks","Auto-replicate New Disks","Managed By","Quiescing","Network Compression","Encryption","Datastore","Storage Policy","Last Instance Sync Point","Last Sync Duration","Last Sync Size","Lag Time","RPO","Current RPO Violation","Points In Time"
"BOII-PAC-DB-SLAVE-DC","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 21, 2026","1 second","824 KB","2 minutes and 11 seconds","5 minutes","0 seconds","Disabled"
"BOII-PAC-ELK","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 21, 2026","4 seconds","48.31 MB","4 hours, 8 minutes and 43 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-IACSS-APPS","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 21, 2026","35 seconds","3.3 MB","3 hours, 34 minutes and 47 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-MASTER-NODE","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 21, 2026","32 seconds","36.36 MB","3 hours, 19 minutes and 17 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-MGATE-PROXY","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 21, 2026","1 second","4.8 MB","3 hours, 38 minutes and 45 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-RANCHER","OK","192.168.193.251","FDS-VREP-DCI-251","","7 of 7","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 21, 2026","16 seconds","80.7 MB","3 hours, 52 minutes and 29 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-RECON","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 21, 2026","1 second","4.05 MB","12 minutes and 50 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-REDIS","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 21, 2026","1 second","2.66 MB","3 hours, 16 minutes and 52 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-SSL-WEB","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 21, 2026","1 second","1.03 MB","3 hours, 41 minutes and 35 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-WORKER-NODE-IBB","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 21, 2026","34 seconds","16.88 MB","59 minutes and 24 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-WORKER-NODE-IBMB","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 21, 2026","2 seconds","5.23 MB","3 hours, 49 minutes and 43 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-WORKER-NODE-MGATE","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 21, 2026","25 seconds","52.47 MB","4 hours, 26 minutes and 42 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_BROADCAST_165","OK","192.168.193.251","FDS-VREP-DCI-251","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 21, 2026","30 seconds","3.78 MB","3 hours, 40 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_CALL_SERVICE_163","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 21, 2026","3 seconds","72.05 MB","5 hours, 5 minutes and 1 second","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_DB_148","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 21, 2026","29 seconds","55.83 MB","2 minutes and 46 seconds","5 minutes","0 seconds","Disabled"
