"Virtual Machine","Status","Source","Replication Server","Protection Group","Configured Disks","Auto-replicate New Disks","Managed By","Quiescing","Network Compression","Encryption","Datastore","Storage Policy","Last Instance Sync Point","Last Sync Duration","Last Sync Size","Lag Time","RPO","Current RPO Violation","Points In Time"
"BAS-MICROGATE","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ACEH-DC-NEW","Datastore Default","Jun 21, 2026","4 seconds","221.3 MB","5 hours, 10 minutes and 15 seconds","8 hours","0 seconds","Disabled"
"BAS-REDIS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ACEH-DC-NEW","Datastore Default","Jun 21, 2026","29 seconds","41.15 MB","5 hours, 10 minutes and 47 seconds","8 hours","0 seconds","Disabled"
"BAS-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ACEH-DC-NEW","Datastore Default","Jun 20, 2026","1 second","48.48 MB","7 hours, 46 minutes and 39 seconds","8 hours","0 seconds","Disabled"
"BAS-SSL-WEBADMIN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ACEH-DC-NEW","Datastore Default","Jun 21, 2026","1 second","25.02 MB","5 hours, 43 minutes and 20 seconds","8 hours","0 seconds","Disabled"
"BAS-WEBADMIN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ACEH-DC-NEW","Datastore Default","Jun 21, 2026","2 seconds","30.45 MB","1 hour, 54 minutes and 30 seconds","8 hours","0 seconds","Disabled"
"BCAS-ADMIN","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 21, 2026","19 seconds","32.68 MB","3 hours, 46 minutes and 49 seconds","8 hours","0 seconds","Disabled"
"BCAS-APPS","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 21, 2026","11 seconds","138.69 MB","3 hours, 46 minutes and 30 seconds","8 hours","0 seconds","Disabled"
"BCAS-DB","OK","10.10.40.15","vRep-Cyber","","8 of 8","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 21, 2026","3 seconds","10.49 MB","1 minute and 57 seconds","5 minutes","0 seconds","Disabled"
"BCAS-IGATE","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 21, 2026","2 seconds","19.65 MB","3 hours, 47 minutes and 5 seconds","8 hours","0 seconds","Disabled"
"BCAS-SelfRegister","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 21, 2026","1 second","0 Bytes","6 hours, 13 minutes and 20 seconds","8 hours","0 seconds","Disabled"
"BCAS-SoftToken","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 21, 2026","6 seconds","63.15 MB","4 hours, 41 minutes and 5 seconds","8 hours","0 seconds","Disabled"
"BCAS-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 21, 2026","1 second","11.88 MB","4 hours, 40 minutes and 48 seconds","8 hours","0 seconds","Disabled"
"BCAS-SSL2","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 21, 2026","3 seconds","11.95 MB","3 hours, 47 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"BCAS-VCALL","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 21, 2026","58 seconds","876.62 MB","5 hours, 55 minutes and 26 seconds","8 hours","0 seconds","Disabled"
"BSS-IGATE2-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","1 second","16.83 MB","1 hour, 30 minutes and 2 seconds","8 hours","0 seconds","Disabled"
"BSS-IGATE2-DB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","2 seconds","664 KB","2 minutes and 17 seconds","5 minutes","0 seconds","Disabled"
"BSS-IGATE3-APPS","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","50 seconds","274.74 MB","3 hours, 42 minutes and 22 seconds","8 hours","0 seconds","Disabled"
"BSS-IGATE3-DB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","4 seconds","16.05 MB","19 seconds","5 minutes","0 seconds","Disabled"
"BSS-OB-APIM-GATEWAY","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","25 seconds","188.51 MB","2 hours, 51 minutes and 5 seconds","8 hours","0 seconds","Disabled"
"BSS-OB-DB","OK","10.10.40.15","vRep-Cyber","","6 of 6","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","9 seconds","102.65 MB","19 seconds","5 minutes","0 seconds","Disabled"
"BSS-OB-MIDSERVICES","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","53 seconds","471.73 MB","58 minutes and 20 seconds","8 hours","0 seconds","Disabled"
"BSS-OB-SSL-PARTNER","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","2 seconds","15.14 MB","1 hour, 38 minutes and 19 seconds","8 hours","0 seconds","Disabled"
"BSS-OB-SSL-PORTAL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","2 seconds","15.29 MB","47 minutes and 40 seconds","8 hours","0 seconds","Disabled"
"BSS-OB-WEBADMIN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","2 seconds","22.41 MB","30 minutes and 56 seconds","8 hours","0 seconds","Disabled"
"BSS-OB-WSO2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","15 seconds","87.03 MB","1 hour, 24 minutes and 12 seconds","8 hours","0 seconds","Disabled"
"BSS-RDL-DIGIBANK-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","6 seconds","66.45 MB","2 hours, 56 minutes and 53 seconds","8 hours","0 seconds","Disabled"
"BSS-RDL-DIGIBANK-DB","OK","10.10.40.15","vRep-Cyber","","5 of 5","Enabled","VR","Disabled","Disabled","Disabled","DS-BSS-RDL-DRC-E1","Datastore Default","Jun 21, 2026","4 seconds","1.25 MB","3 minutes and 16 seconds","5 minutes","0 seconds","Disabled"
"BSS-RDL-DIGIBANK-DB-SLAVE","OK","10.10.40.15","vRep-Cyber","","5 of 5","Enabled","VR","Disabled","Disabled","Disabled","DS-BSS-RDL-DRC-E1","Datastore Default","Jun 21, 2026","5 seconds","384 KB","34 seconds","5 minutes","0 seconds","Disabled"
"BSS-RDL-SSL-2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","10 seconds","7.12 MB","5 hours, 16 minutes and 22 seconds","8 hours","0 seconds","Disabled"
"BSS-RDL-SSL-PROXY.58","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","1 second","4.38 MB","4 hours, 54 minutes and 10 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.5-SSL-VA","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","2 minutes and 37 seconds","1.65 GB","2 hours, 16 minutes and 7 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-BulkPayment","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","1 minute and 3 seconds","626.49 MB","3 hours, 56 minutes and 42 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-IB-PORTAL-Prod","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","41 seconds","135.09 MB","5 hours, 17 minutes and 4 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-IGATE","OK","10.10.40.15","vRep-Cyber","","8 of 8","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","37 seconds","161.77 MB","2 minutes and 57 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-MAIL2-NEW","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","38 seconds","142.38 MB","50 minutes and 10 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-PINPAD","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","17 seconds","152.93 MB","2 hours, 40 minutes and 18 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-SAKU-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","15 seconds","140.62 MB","6 hours, 4 minutes and 59 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-SAKU-DB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","1 second","4.76 MB","3 minutes and 22 seconds","5 minutes","0 seconds","Disabled"
"BSS-RHEL-8-IB-APPS-Prod","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","12 minutes and 5 seconds","7.58 GB","41 minutes and 29 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-8-IB-DB-Prod","Incremental Sync (RPO Violation)","10.10.40.15","vRep-Cyber","","9 of 9","Enabled","VR","Disabled","Disabled","Disabled","bss-new.26","Datastore Default","Jun 21, 2026","1 hour, 7 minutes and 31 seconds","28.49 GB","1 hour, 27 minutes and 53 seconds","5 minutes","1 hour and 17 minutes","Disabled"
"BSS-RHEL-8-IB-PORTAL-Prod","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 20, 2026","3 seconds","114.48 MB","7 hours, 30 minutes and 24 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-8-IB-WEBADMIN-Prod","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 20, 2026","7 seconds","111.15 MB","7 hours, 29 minutes and 43 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-8-IGATE.254-cl","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 20, 2026","9 seconds","108.79 MB","7 hours, 31 minutes and 56 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL.6.6-BULKPAYMENT","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 20, 2026","17 seconds","91.94 MB","7 hours, 51 minutes and 49 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL8-IGATE-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","11 seconds","194.02 MB","4 hours, 0 minutes and 10 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL8-IGATE-DB","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","34 seconds","440.35 MB","2 minutes and 51 seconds","5 minutes","0 seconds","Disabled"
"BSS-RHEL8.9-SNAP","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","bss-new.26","Datastore Default","Jun 21, 2026","9 minutes and 29 seconds","10.66 GB","6 hours, 31 minutes and 55 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-ADMIN-PROXY","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","1 minute and 5 seconds","497.88 MB","3 hours, 47 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-CTL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","3 minutes","1.83 GB","5 hours, 29 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-DB","Incremental Sync","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","1 second","3.57 MB","3 minutes and 28 seconds","5 minutes","0 seconds","Disabled"
"BSS-V3-DB-SLAVE","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","13 seconds","11.09 MB","4 minutes and 18 seconds","5 minutes","0 seconds","Disabled"
"BSS-V3-ELK","OK","10.10.40.15","vRep-Cyber","","7 of 7","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","54 seconds","731.27 MB","1 hour, 59 minutes and 11 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-FTP","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","1 second","824 KB","1 hour, 49 minutes and 45 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-GITLAB-RUNNER","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","1 minute and 21 seconds","735.08 MB","1 hour, 52 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-MGATE-PROXY","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","51 seconds","526.88 MB","3 hours, 53 minutes and 17 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","1 minute and 23 seconds","676.9 MB","4 hours, 7 minutes and 22 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-WN-1","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","43 seconds","382.83 MB","44 minutes and 27 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-WN-2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","2 minutes and 1 second","1.1 GB","3 hours, 40 minutes and 55 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-WN-3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","1 minute and 10 seconds","962.69 MB","1 hour, 43 minutes and 38 seconds","8 hours","0 seconds","Disabled"
"BSS-WEB-VIEW","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","46 seconds","164.99 MB","2 hours, 28 minutes and 4 seconds","8 hours","0 seconds","Disabled"
"BTPNS-APPS","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","1 second","4.15 MB","44 seconds","5 minutes","0 seconds","Disabled"
"BTPNS-CTL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","2 minutes and 34 seconds","1.26 GB","4 hours, 4 minutes and 19 seconds","8 hours","0 seconds","Disabled"
"BTPNS-DB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","1 second","4.2 MB","47 seconds","5 minutes","0 seconds","Disabled"
"BTPNS-ELK","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","7 minutes and 11 seconds","9.13 GB","4 hours, 52 minutes and 40 seconds","8 hours","0 seconds","Disabled"
"BTPNS-FRAUD","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","1 minute and 35 seconds","665.72 MB","5 hours and 25 minutes","8 hours","0 seconds","Disabled"
"BTPNS-FTP","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","1 second","16.3 MB","2 hours, 55 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"BTPNS-HARDTOKEN-VELIS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","38 seconds","103.01 MB","50 minutes and 16 seconds","8 hours","0 seconds","Disabled"
"BTPNS-IBB-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","8 seconds","112.98 MB","3 hours, 7 minutes and 33 seconds","8 hours","0 seconds","Disabled"
"BTPNS-MGATE-PROXY","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","1 second","24.63 MB","3 hours, 43 minutes and 25 seconds","8 hours","0 seconds","Disabled"
"BTPNS-MICROGATE","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","1 minutes","350.31 MB","3 hours, 17 minutes and 3 seconds","8 hours","0 seconds","Disabled"
"BTPNS-REDIS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","11 seconds","131.38 MB","3 hours, 6 minutes and 12 seconds","8 hours","0 seconds","Disabled"
"BTPNS-SOFTTOKEN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","4 seconds","12.38 MB","49 minutes and 35 seconds","8 hours","0 seconds","Disabled"
"BTPNS-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","4 seconds","29.77 MB","4 hours, 45 minutes and 35 seconds","8 hours","0 seconds","Disabled"
"BTPNS-SSL-WEBADMIN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","7 seconds","26.38 MB","5 hours, 36 minutes and 8 seconds","8 hours","0 seconds","Disabled"
"BTPNS-VCALL-RHEL8","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","26 seconds","48.27 MB","2 hours, 59 minutes and 43 seconds","8 hours","0 seconds","Disabled"
"BTPNS-WEBADMIN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","2 seconds","12.69 MB","28 minutes and 27 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-ADMIN-IB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 21, 2026","1 minute and 1 second","505.88 MB","5 hours, 25 minutes and 1 second","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-ADMIN-IBB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 21, 2026","6 seconds","73.36 MB","5 hours, 23 minutes and 28 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-APPS-IB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 21, 2026","3 seconds","40.22 MB","5 hours, 23 minutes and 43 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-APPS-IBB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 21, 2026","6 seconds","80.98 MB","5 hours and 24 minutes","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-DATABASE","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 21, 2026","1 second","3.07 MB","49 seconds","5 minutes","0 seconds","Disabled"
"BVIC-RHEL-6.5-IGATE","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 21, 2026","9 seconds","159.01 MB","6 hours, 0 minutes and 33 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-MAILSERVER","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 21, 2026","1 second","2.82 MB","5 hours, 22 minutes and 27 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-OTP","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 20, 2026","3 seconds","86.77 MB","6 hours, 47 minutes and 21 seconds","8 hours","0 seconds","Disabled"
