"Virtual Machine","Status","Source","Replication Server","Protection Group","Configured Disks","Auto-replicate New Disks","Managed By","Quiescing","Network Compression","Encryption","Datastore","Storage Policy","Last Instance Sync Point","Last Sync Duration","Last Sync Size","Lag Time","RPO","Current RPO Violation","Points In Time"
"BAS-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ACEH-DC-NEW","Datastore Default","Jun 21, 2026","1 second","13.88 MB","3 hours, 17 minutes and 53 seconds","8 hours","0 seconds","Disabled"
"BAS-SSL-WEBADMIN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ACEH-DC-NEW","Datastore Default","Jun 21, 2026","1 second","16.45 MB","5 hours, 50 minutes and 27 seconds","8 hours","0 seconds","Disabled"
"BAS-WEBADMIN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ACEH-DC-NEW","Datastore Default","Jun 21, 2026","1 second","8.1 MB","3 hours, 36 minutes and 47 seconds","8 hours","0 seconds","Disabled"
"BCAS-ADMIN","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 21, 2026","26 seconds","98.95 MB","3 hours, 35 minutes and 50 seconds","8 hours","0 seconds","Disabled"
"BCAS-APPS","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 21, 2026","3 seconds","209.95 MB","3 hours, 34 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"BCAS-DB","OK","10.10.40.15","vRep-Cyber","","8 of 8","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 21, 2026","9 seconds","30.04 MB","46 seconds","5 minutes","0 seconds","Disabled"
"BCAS-IGATE","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 21, 2026","2 seconds","148.63 MB","3 hours, 35 minutes and 22 seconds","8 hours","0 seconds","Disabled"
"BCAS-SelfRegister","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 21, 2026","1 second","0 Bytes","6 hours, 1 minute and 28 seconds","8 hours","0 seconds","Disabled"
"BCAS-SoftToken","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 21, 2026","1 second","60.09 MB","4 hours, 26 minutes and 54 seconds","8 hours","0 seconds","Disabled"
"BCAS-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 21, 2026","1 second","14.49 MB","4 hours, 29 minutes and 16 seconds","8 hours","0 seconds","Disabled"
"BCAS-SSL2","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 21, 2026","4 seconds","82.55 MB","3 hours, 36 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"BCAS-VCALL","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","BCAS-DR","Datastore Default","Jun 21, 2026","24 seconds","523.41 MB","5 hours, 43 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"BSS-IGATE2-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","1 second","2.95 MB","41 minutes and 29 seconds","8 hours","0 seconds","Disabled"
"BSS-IGATE2-DB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","1 second","344 KB","1 minute and 28 seconds","5 minutes","0 seconds","Disabled"
"BSS-IGATE3-APPS","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","5 seconds","158.29 MB","52 minutes and 3 seconds","8 hours","0 seconds","Disabled"
"BSS-IGATE3-DB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","9 seconds","1.13 MB","2 minutes and 12 seconds","5 minutes","0 seconds","Disabled"
"BSS-OB-APIM-GATEWAY","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","3 seconds","66.28 MB","1 hour, 36 minutes and 3 seconds","8 hours","0 seconds","Disabled"
"BSS-OB-DB","OK","10.10.40.15","vRep-Cyber","","6 of 6","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","6 seconds","49.31 MB","1 minute and 53 seconds","5 minutes","0 seconds","Disabled"
"BSS-OB-MIDSERVICES","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","23 seconds","433.84 MB","3 hours, 39 minutes and 24 seconds","8 hours","0 seconds","Disabled"
"BSS-OB-SSL-PARTNER","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","1 second","2.75 MB","1 hour, 42 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"BSS-OB-SSL-PORTAL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","31 seconds","3.79 MB","1 hour, 37 minutes and 9 seconds","8 hours","0 seconds","Disabled"
"BSS-OB-WEBADMIN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","1 second","14.33 MB","22 minutes and 53 seconds","8 hours","0 seconds","Disabled"
"BSS-OB-WSO2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","1 second","1.91 MB","24 minutes and 26 seconds","8 hours","0 seconds","Disabled"
"BSS-RDL-DIGIBANK-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","7 seconds","56.47 MB","4 hours, 54 minutes and 33 seconds","8 hours","0 seconds","Disabled"
"BSS-RDL-DIGIBANK-DB","OK","10.10.40.15","vRep-Cyber","","5 of 5","Enabled","VR","Disabled","Disabled","Disabled","DS-BSS-RDL-DRC-E1","Datastore Default","Jun 21, 2026","7 seconds","2.27 MB","2 minutes and 51 seconds","5 minutes","0 seconds","Disabled"
"BSS-RDL-DIGIBANK-DB-SLAVE","OK","10.10.40.15","vRep-Cyber","","5 of 5","Enabled","VR","Disabled","Disabled","Disabled","DS-BSS-RDL-DRC-E1","Datastore Default","Jun 21, 2026","6 seconds","1.08 MB","17 seconds","5 minutes","0 seconds","Disabled"
"BSS-RDL-SSL-2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","17 seconds","19.17 MB","6 hours, 38 minutes and 29 seconds","8 hours","0 seconds","Disabled"
"BSS-RDL-SSL-PROXY.58","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","2 seconds","16.88 MB","7 hours, 32 minutes and 34 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.5-SSL-VA","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","1 minute and 16 seconds","953.98 MB","5 hours, 2 minutes and 1 second","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-BulkPayment","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","11 seconds","138.81 MB","5 hours, 53 minutes and 59 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-IB-PORTAL-Prod","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","13 seconds","145.01 MB","5 hours, 47 minutes and 44 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-IGATE","OK","10.10.40.15","vRep-Cyber","","8 of 8","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","8 seconds","163.17 MB","27 minutes and 26 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-MAIL2-NEW","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","5 seconds","145.59 MB","1 hour, 57 minutes and 3 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-PINPAD","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","15 seconds","145.45 MB","3 hours, 30 minutes and 47 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-SAKU-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","36 seconds","141.6 MB","2 minutes and 39 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-6.6-SAKU-DB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","1 second","4.42 MB","1 minute and 25 seconds","5 minutes","0 seconds","Disabled"
"BSS-RHEL-8-IB-APPS-Prod","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","2 minutes and 28 seconds","5.71 GB","1 hour, 50 minutes and 18 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-8-IB-DB-Prod","OK","10.10.40.15","vRep-Cyber","","9 of 9","Enabled","VR","Disabled","Disabled","Disabled","bss-new.26","Datastore Default","Jun 21, 2026","42 seconds","1 GB","2 minutes and 22 seconds","5 minutes","0 seconds","Disabled"
"BSS-RHEL-8-IB-PORTAL-Prod","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","37 seconds","145.22 MB","7 hours, 16 minutes and 44 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-8-IB-WEBADMIN-Prod","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","13 seconds","159.4 MB","7 hours, 16 minutes and 5 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL-8-IGATE.254-cl","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","16 seconds","141 MB","7 hours, 17 minutes and 57 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL.6.6-BULKPAYMENT","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","22 seconds","658.98 MB","7 hours, 38 minutes and 44 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL8-IGATE-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","32 seconds","546.67 MB","3 hours, 46 minutes and 39 seconds","8 hours","0 seconds","Disabled"
"BSS-RHEL8-IGATE-DB","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","BSS-DR-E1ArioBimo-38","Datastore Default","Jun 21, 2026","6 seconds","361.81 MB","36 seconds","5 minutes","0 seconds","Disabled"
"BSS-RHEL8.9-SNAP","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","bss-new.26","Datastore Default","Jun 21, 2026","3 minutes and 23 seconds","7.61 GB","3 hours, 7 minutes and 28 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-ADMIN-PROXY","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","37 seconds","283.91 MB","1 hour, 5 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-CTL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","45 seconds","1.04 GB","2 hours, 24 minutes and 2 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-DB","Incremental Sync","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","2 seconds","9.04 MB","1 minute and 28 seconds","5 minutes","0 seconds","Disabled"
"BSS-V3-DB-SLAVE","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","4 seconds","6.96 MB","1 minute and 53 seconds","5 minutes","0 seconds","Disabled"
"BSS-V3-ELK","OK","10.10.40.15","vRep-Cyber","","7 of 7","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","29 seconds","1.47 GB","2 hours, 58 minutes and 43 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-FTP","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","2 seconds","2.27 MB","1 hour, 44 minutes and 3 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-GITLAB-RUNNER","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","24 seconds","439.78 MB","4 hours, 19 minutes and 23 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-MGATE-PROXY","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","8 seconds","362.95 MB","4 minutes and 39 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","10 seconds","412.86 MB","2 hours, 49 minutes and 8 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-WN-1","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","18 seconds","619.78 MB","2 hours, 54 minutes and 25 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-WN-2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","16 seconds","709.97 MB","2 hours, 15 minutes and 55 seconds","8 hours","0 seconds","Disabled"
"BSS-V3-WN-3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","30 seconds","551.2 MB","2 hours, 13 minutes and 18 seconds","8 hours","0 seconds","Disabled"
"BSS-WEB-VIEW","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","bss-dr-e1-new-ssd1sata","Datastore Default","Jun 21, 2026","24 seconds","169.38 MB","5 hours, 2 minutes and 30 seconds","8 hours","0 seconds","Disabled"
"BTPNS-APPS","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","1 second","6.81 MB","3 minutes and 37 seconds","5 minutes","0 seconds","Disabled"
"BTPNS-CTL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","54 seconds","1.12 GB","5 hours, 26 minutes and 2 seconds","8 hours","0 seconds","Disabled"
"BTPNS-DB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","0 seconds","168 KB","1 minute and 29 seconds","5 minutes","0 seconds","Disabled"
"BTPNS-ELK","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","1 minute and 23 seconds","2.03 GB","5 hours, 6 minutes and 43 seconds","8 hours","0 seconds","Disabled"
"BTPNS-FRAUD","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","11 seconds","517.71 MB","41 minutes and 19 seconds","8 hours","0 seconds","Disabled"
"BTPNS-FTP","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","2 seconds","15.92 MB","4 hours, 24 minutes and 50 seconds","8 hours","0 seconds","Disabled"
"BTPNS-HARDTOKEN-VELIS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","5 seconds","225.05 MB","2 hours, 56 minutes and 33 seconds","8 hours","0 seconds","Disabled"
"BTPNS-IBB-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","4 seconds","74.29 MB","3 hours, 42 minutes and 22 seconds","8 hours","0 seconds","Disabled"
"BTPNS-MGATE-PROXY","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","7 seconds","15.53 MB","5 hours, 2 minutes and 13 seconds","8 hours","0 seconds","Disabled"
"BTPNS-MICROGATE","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","11 seconds","270.07 MB","4 hours, 19 minutes and 35 seconds","8 hours","0 seconds","Disabled"
"BTPNS-REDIS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","22 seconds","106.3 MB","4 hours, 9 minutes and 13 seconds","8 hours","0 seconds","Disabled"
"BTPNS-SOFTTOKEN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","0 seconds","10.16 MB","3 hours, 15 minutes and 18 seconds","8 hours","0 seconds","Disabled"
"BTPNS-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","1 second","18.99 MB","5 hours, 23 minutes and 15 seconds","8 hours","0 seconds","Disabled"
"BTPNS-SSL-WEBADMIN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","0 seconds","9.96 MB","1 hour, 24 minutes and 5 seconds","8 hours","0 seconds","Disabled"
"BTPNS-VCALL-RHEL8","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","1 second","16.47 MB","4 hours, 37 minutes and 51 seconds","8 hours","0 seconds","Disabled"
"BTPNS-WEBADMIN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BTPNS-DR","Datastore Default","Jun 21, 2026","1 second","9.05 MB","1 hour, 24 minutes and 24 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-ADMIN-IB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 21, 2026","4 seconds","152.52 MB","5 hours, 18 minutes and 24 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-ADMIN-IBB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 21, 2026","3 seconds","161.92 MB","5 hours, 18 minutes and 59 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-APPS-IB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 21, 2026","2 seconds","129.31 MB","5 hours, 44 minutes and 42 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-APPS-IBB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 21, 2026","9 seconds","235.22 MB","5 hours, 18 minutes and 34 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-DATABASE","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 21, 2026","28 seconds","4.38 MB","4 minutes and 10 seconds","5 minutes","0 seconds","Disabled"
"BVIC-RHEL-6.5-IGATE","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 21, 2026","25 seconds","161.21 MB","5 hours, 46 minutes and 43 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-MAILSERVER","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 21, 2026","7 seconds","12.63 MB","5 hours, 17 minutes and 28 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-OTP","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 21, 2026","3 seconds","126.26 MB","6 hours, 33 minutes and 20 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-SSL-IB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 21, 2026","1 second","13.33 MB","5 hours, 18 minutes and 7 seconds","8 hours","0 seconds","Disabled"
