"Virtual Machine","Status","Source","Replication Server","Protection Group","Configured Disks","Auto-replicate New Disks","Managed By","Quiescing","Network Compression","Encryption","Datastore","Storage Policy","Last Instance Sync Point","Last Sync Duration","Last Sync Size","Lag Time","RPO","Current RPO Violation","Points In Time"
"BMI-RHEL-8.6-FRAUD","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","BMI-DR","Datastore Default","Jun 17, 2026","3 seconds","153.41 MB","86 hours, 59 minutes and 6 seconds","8 hours","","Disabled"
"BMI-RHEL-8.6-MERCHANT-QRIS","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BMI-DR","Datastore Default","Jun 17, 2026","1 second","45.17 MB","87 hours, 11 minutes and 32 seconds","8 hours","","Disabled"
"BMI-RHEL-9-ADMIN-Obsolete","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BMI-DR","Datastore Default","Jun 17, 2026","19 seconds","435.34 MB","87 hours, 49 minutes and 7 seconds","8 hours","","Disabled"
"BMI-RHEL-9-DB","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BMI-DR","Datastore Default","Jun 18, 2026","2 seconds","4.77 MB","86 hours, 16 minutes and 46 seconds","5 minutes","","Disabled"
"BMI-RHEL-9-IBB-ADMIN","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BMI-DR","Datastore Default","Jun 17, 2026","12 seconds","70.5 MB","87 hours, 49 minutes and 7 seconds","8 hours","","Disabled"
"BMI-RHEL-9-IBB-APPS","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BMI-DR","Datastore Default","Jun 17, 2026","10 seconds","265.04 MB","87 hours, 14 minutes and 2 seconds","8 hours","","Disabled"
"BMI-RHEL-9-IGATE","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BMI-DR","Datastore Default","Jun 17, 2026","1 second","17.84 MB","87 hours, 13 minutes and 47 seconds","8 hours","","Disabled"
"BMI-RHEL-9-SOFTTOKEN","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BMI-DR","Datastore Default","Jun 17, 2026","1 second","15.04 MB","87 hours, 13 minutes and 12 seconds","8 hours","","Disabled"
"BMI-RHEL-9-SSL","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BMI-DR","Datastore Default","Jun 17, 2026","1 second","10.64 MB","87 hours, 12 minutes and 57 seconds","8 hours","","Disabled"
"BSSBIFAST01P-DEV","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","XCAPITAL-DEV-BIFAST","Datastore Default","Jun 21, 2026","1 second","37.92 MB","1 hour, 15 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"BSSBIFASTNRT01P-DEV","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","XCAPITAL-DEV-BIFAST","Datastore Default","Jun 21, 2026","7 seconds","424.91 MB","6 hours, 17 minutes and 50 seconds","8 hours","0 seconds","Disabled"
"BSSBIFASTRTDB01P-DEV","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","XCAPITAL-DEV-BIFAST","Datastore Default","Jun 21, 2026","5 seconds","293.64 MB","6 hours, 28 minutes and 56 seconds","8 hours","0 seconds","Disabled"
"BSSBIFASTUPFICE01P-DEV","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","XCAPITAL-DEV-BIFAST","Datastore Default","Jun 21, 2026","6 seconds","352.74 MB","5 hours, 14 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"CollSys-Apps","OK","10.10.40.8","vSphere_Replication_OVF10-new","","6 of 6","Enabled","VR","Disabled","Enabled","Disabled","KMS-DR-DCI","Datastore Default","Jun 21, 2026","4 seconds","303.83 MB","2 hours, 11 minutes and 29 seconds","8 hours","0 seconds","Disabled"
"CollSys-DB","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","KMS-DR-DCI","Datastore Default","Jun 21, 2026","2 seconds","2.13 MB","3 minutes and 3 seconds","5 minutes","0 seconds","Disabled"
"collsys-SSl.bak","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","KMS-DR-DCI","Datastore Default","Jun 21, 2026","2 seconds","14.01 MB","7 hours, 36 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"GIT-PAC.99","OK","10.10.40.8","vSphere_Replication_OVF10-new","","7 of 7","Enabled","VR","Disabled","Enabled","Disabled","BAG-SSD-DC","Datastore Default","Jun 21, 2026","1 minute and 4 seconds","3.92 GB","1 hour, 29 minutes and 48 seconds","8 hours","0 seconds","Disabled"
"JAMBI-APPS.37","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Jun 21, 2026","2 seconds","49.52 MB","5 hours, 30 minutes and 46 seconds","8 hours","0 seconds","Disabled"
"JAMBI-CAMS.45.TEMP","OK","10.10.40.8","vSphere_Replication_OVF10-new","","5 of 5","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Jun 21, 2026","4 seconds","149.48 MB","2 hours, 22 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"JAMBI-CMS.39","Not Active","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Feb 25, 2026","17 seconds","158.05 MB","2779 hours, 57 minutes and 50 seconds","8 hours","0 seconds","Disabled"
"JAMBI-COB.38","Not Active","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Feb 25, 2026","3 seconds","143.2 MB","2777 hours, 34 minutes and 50 seconds","8 hours","0 seconds","Disabled"
"JAMBI-DB.19","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","6 of 6","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Feb 27, 2026","4 seconds","11.03 MB","2737 hours, 6 minutes and 12 seconds","5 minutes","","Disabled"
"JAMBI-EDC.40","Not Active","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Mar 16, 2026","1 second","14.3 MB","2334 hours, 46 minutes and 19 seconds","8 hours","0 seconds","Disabled"
"JAMBI-FTP.41","Not Active","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Apr 7, 2026","1 second","5.52 MB","1796 hours, 36 minutes and 43 seconds","8 hours","0 seconds","Disabled"
"JAMBI-IGATE.35.TEMP","Recovered","10.10.40.8","vSphere_Replication_OVF10-new","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Feb 27, 2026","3 seconds","248.74 MB","2731 hours, 15 minutes and 1 second","8 hours","","Disabled"
"JAMBI-LAKUPANDAI.67","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Jun 21, 2026","2 seconds","39.76 MB","7 hours, 2 minutes and 18 seconds","8 hours","0 seconds","Disabled"
"JAMBI-LKD-CMS-DB.21","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Jun 21, 2026","2 seconds","3.05 MB","27 seconds","5 minutes","0 seconds","Disabled"
"JAMBI-MIDSERVICES.47","Not Active","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Feb 25, 2026","3 seconds","57.8 MB","2778 hours, 6 minutes and 24 seconds","8 hours","0 seconds","Disabled"
"JAMBI-OOB-VCALL.82","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Jun 21, 2026","2 seconds","40.45 MB","4 hours, 7 minutes and 1 second","8 hours","0 seconds","Disabled"
"JAMBI-RECON.51","Not Active","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Feb 25, 2026","6 seconds","143.94 MB","2778 hours, 44 minutes and 52 seconds","8 hours","0 seconds","Disabled"
"JAMBI-SBS-APP-DB.50","Not Active","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Feb 25, 2026","3 seconds","3.6 MB","2774 hours, 41 minutes and 16 seconds","5 minutes","0 seconds","Disabled"
"JAMBI-SNAP-DB.20","Not Active","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Feb 25, 2026","1 second","320 KB","2774 hours, 40 minutes and 39 seconds","5 minutes","0 seconds","Disabled"
"JAMBI-SSL-2.4","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Jun 21, 2026","2 seconds","13.43 MB","5 hours, 46 minutes and 34 seconds","8 hours","0 seconds","Disabled"
"JAMBI-SSL-IBCOB-3","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Jun 21, 2026","2 seconds","22.26 MB","3 hours, 54 minutes and 16 seconds","8 hours","0 seconds","Disabled"
"JAMBI-SSL-SYARIAH.5","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Jun 21, 2026","2 seconds","10.57 MB","6 hours, 28 minutes and 44 seconds","8 hours","0 seconds","Disabled"
"JAMBI-WEB-TELLER.49","OK","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Jun 21, 2026","2 seconds","26.19 MB","1 hour, 51 minutes and 53 seconds","8 hours","0 seconds","Disabled"
"JAMBI-WSO.46","Not Active","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","JAMBI-DR-RMP","Datastore Default","Feb 25, 2026","21 seconds","29.98 MB","2778 hours, 28 minutes and 18 seconds","8 hours","0 seconds","Disabled"
"KMS-RHEL-6.5-APPS","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","KMS-DR-DCI","Datastore Default","Jun 21, 2026","3 seconds","92.77 MB","1 hour, 52 minutes and 38 seconds","8 hours","0 seconds","Disabled"
"KMS-RHEL-6.5-APPS-DB","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","KMS-DR-DCI","Datastore Default","Jun 21, 2026","2 seconds","5.51 MB","28 seconds","5 minutes","0 seconds","Disabled"
"KMS-RHEL-6.5-IGATE","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","KMS-DR-DCI","Datastore Default","Jun 21, 2026","3 seconds","33.77 MB","7 hours, 32 minutes and 46 seconds","8 hours","0 seconds","Disabled"
"KMS-RHEL-6.5-IGATE-DB","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","KMS-DR-DCI","Datastore Default","Jun 21, 2026","1 minute and 15 seconds","5.43 GB","7 hours, 29 minutes and 18 seconds","8 hours","0 seconds","Disabled"
"KMS-RHEL-6.5-SSL-VA","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","KMS-DR-DCI","Datastore Default","Jun 21, 2026","1 second","10.7 MB","1 hour","8 hours","0 seconds","Disabled"
"KMS-WhiteLabel-XFERS-APPS","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","KMS-DR-DCI","Datastore Default","Jun 21, 2026","2 seconds","83.5 MB","1 hour, 56 minutes and 15 seconds","8 hours","0 seconds","Disabled"
"NTT-CNTRPLN-34","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 21, 2026","1 second","15.5 MB","3 hours, 54 minutes and 41 seconds","8 hours","0 seconds","Disabled"
"NTT-COB-45","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 21, 2026","2 seconds","23.5 MB","6 hours, 27 minutes and 4 seconds","8 hours","0 seconds","Disabled"
"NTT-COBADM-52","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 21, 2026","2 seconds","13.69 MB","3 hours, 41 minutes and 30 seconds","8 hours","0 seconds","Disabled"
"NTT-DBPGSQL-19","OK","10.10.40.8","vSphere_Replication_OVF10-new","","8 of 8","Enabled","VR","Disabled","Enabled","Disabled","datastore_sas_ssd_ntt_2_rmp","Datastore Default","Jun 21, 2026","6 seconds","121.16 MB","1 minute and 1 second","5 minutes","0 seconds","Disabled"
"NTT-ELK-KIBANA-83","OK","10.10.40.8","vSphere_Replication_OVF10-new","","5 of 5","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 21, 2026","21 seconds","1,006.96 MB","31 minutes and 37 seconds","1 hour","0 seconds","Disabled"
"NTT-HAZELCAST-21","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 21, 2026","4 seconds","127.16 MB","7 hours, 7 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"NTT-IB-APPS-37","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 21, 2026","15 seconds","967.73 MB","1 hour, 58 minutes and 30 seconds","8 hours","0 seconds","Disabled"
"NTT-IBB-APPS-38","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 21, 2026","1 second","24.83 MB","5 hours, 58 minutes and 32 seconds","8 hours","0 seconds","Disabled"
"NTT-LOS-44","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 21, 2026","1 second","12.34 MB","1 hour, 50 minutes and 23 seconds","8 hours","0 seconds","Disabled"
"NTT-MGATE-35","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 21, 2026","10 seconds","595.85 MB","4 hours, 47 minutes and 10 seconds","8 hours","0 seconds","Disabled"
"NTT-MONITORING-BIFAST-39","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 21, 2026","1 second","8.06 MB","2 hours and 48 minutes","8 hours","0 seconds","Disabled"
"NTT-SBSKIOSK-53","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 21, 2026","2 seconds","42.15 MB","7 hours, 11 minutes and 32 seconds","8 hours","0 seconds","Disabled"
"NTT-SSL-3","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 21, 2026","2 seconds","60.41 MB","23 minutes and 58 seconds","8 hours","0 seconds","Disabled"
"NTT-SSL-WEBADM-50","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 21, 2026","1 second","14.26 MB","31 minutes and 13 seconds","8 hours","0 seconds","Disabled"
"NTT-WEBADMIN-51","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BNTT-DR-RMP","Datastore Default","Jun 21, 2026","2 seconds","34.38 MB","7 hours, 29 minutes and 22 seconds","8 hours","0 seconds","Disabled"
"PAC-Cash-STS","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 21, 2026","2 minutes and 50 seconds","848.96 MB","49 minutes and 34 seconds","8 hours","0 seconds","Disabled"
"PAC-Cash-STS-2","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 21, 2026","38 seconds","172.21 MB","1 hour, 15 minutes and 51 seconds","8 hours","0 seconds","Disabled"
"PAC-CashEmoney-Admin","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 21, 2026","29 seconds","44.96 MB","7 hours, 16 minutes and 15 seconds","8 hours","0 seconds","Disabled"
"PAC-CashEmoney-Apps","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 21, 2026","37 seconds","161.39 MB","6 hours, 24 minutes and 27 seconds","8 hours","0 seconds","Disabled"
"PAC-CashEmoney-DB","OK","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 21, 2026","13 seconds","20.69 MB","3 minutes and 14 seconds","5 minutes","0 seconds","Disabled"
"PAC-CashEmoney-Digibank","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 21, 2026","23 seconds","77.61 MB","5 hours, 9 minutes and 5 seconds","8 hours","0 seconds","Disabled"
"PAC-CashEmoney-FTP","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 21, 2026","35 seconds","156.59 MB","1 hour, 31 minutes and 11 seconds","8 hours","0 seconds","Disabled"
"PAC-CashEmoney-Igate","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 21, 2026","34 seconds","139.91 MB","3 hours, 56 minutes and 26 seconds","8 hours","0 seconds","Disabled"
"PAC-CashEmoney-Merchant","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 21, 2026","14 seconds","35.65 MB","1 hour, 56 minutes and 56 seconds","8 hours","0 seconds","Disabled"
"PAC-CashEmoney-SSL","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 21, 2026","33 seconds","152.19 MB","20 minutes and 33 seconds","8 hours","0 seconds","Disabled"
"PAC-CashEmoney-Token","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 21, 2026","11 seconds","24.06 MB","33 minutes and 50 seconds","8 hours","0 seconds","Disabled"
"PAC-Payment-APPS-DC","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 21, 2026","59 seconds","258.28 MB","5 hours, 24 minutes and 52 seconds","8 hours","0 seconds","Disabled"
"PAC-Payment-DB-DC","OK","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 21, 2026","13 seconds","14.94 MB","1 minute and 39 seconds","5 minutes","0 seconds","Disabled"
"PAC-Payment-SSL-DC","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_PAC_CASH_DRC_NEW","Datastore Default","Jun 21, 2026","26 seconds","111.41 MB","5 hours, 29 minutes and 42 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Apps","OK","10.10.40.8","vSphere_Replication_OVF10-new","","5 of 5","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 21, 2026","40 seconds","1.03 GB","6 hours, 53 minutes and 33 seconds","8 hours","0 seconds","Disabled"
