"Virtual Machine","Status","Source","Replication Server","Protection Group","Configured Disks","Auto-replicate New Disks","Managed By","Quiescing","Network Compression","Encryption","Datastore","Storage Policy","Last Instance Sync Point","Last Sync Duration","Last Sync Size","Lag Time","RPO","Current RPO Violation","Points In Time"
"BVIC-RHEL-6.5-SSL-IBB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 18, 2026","1 second","61.1 MB","7 hours, 11 minutes and 31 seconds","8 hours","0 seconds","Disabled"
"CCBI-Admin-Proxy-v3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 18, 2026","2 seconds","8.91 MB","3 hours and 6 minutes","8 hours","0 seconds","Disabled"
"CCBI-Database-Master-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 18, 2026","2 seconds","216 KB","1 minute and 46 seconds","5 minutes","0 seconds","Disabled"
"CCBI-Database-Slave-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 18, 2026","1 second","160 KB","25 seconds","5 minutes","0 seconds","Disabled"
"CCBI-ELK-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 18, 2026","12 seconds","418.06 MB","6 minutes and 17 seconds","8 hours","0 seconds","Disabled"
"CCBI-LOG","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 18, 2026","5 seconds","153.45 MB","4 hours, 40 minutes and 57 seconds","8 hours","0 seconds","Disabled"
"CCBI-Master-Node-Rancher-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 18, 2026","47 seconds","1.08 GB","5 hours, 29 minutes and 18 seconds","8 hours","0 seconds","Disabled"
"CCBI-Mgate-Proxy-v3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 18, 2026","2 seconds","7.98 MB","2 hours, 45 minutes and 27 seconds","8 hours","0 seconds","Disabled"
"CCBI-Redis-v3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 18, 2026","5 seconds","8.22 MB","2 hours, 53 minutes and 4 seconds","8 hours","0 seconds","Disabled"
"CCBI-SSL-Web-v3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 18, 2026","2 seconds","9.01 MB","6 hours, 12 minutes and 37 seconds","8 hours","0 seconds","Disabled"
"CCBI-Worker-Node-Mgate-MB-1-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 18, 2026","4 seconds","35.73 MB","1 hour, 19 minutes and 31 seconds","8 hours","0 seconds","Disabled"
"CCBI-Worker-Node-Mgate-MB-2-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 18, 2026","6 seconds","124.36 MB","1 hour, 55 minutes and 9 seconds","8 hours","0 seconds","Disabled"
"CCBI-Worker-Node-Mgate-MB-3-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 18, 2026","4 seconds","40.9 MB","2 hours, 58 minutes and 51 seconds","8 hours","0 seconds","Disabled"
"CTBC-CTL","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 18, 2026","35 seconds","213.29 MB","1 hour, 37 minutes and 28 seconds","8 hours","0 seconds","Disabled"
"CTBC-ELK","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 18, 2026","5 seconds","164.75 MB","2 hours, 51 minutes and 5 seconds","8 hours","0 seconds","Disabled"
"CTBC-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 18, 2026","4 seconds","114.78 MB","4 hours, 46 minutes and 47 seconds","8 hours","0 seconds","Disabled"
"CTBC-WN-1","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 18, 2026","7 seconds","144.52 MB","6 hours and 18 minutes","8 hours","0 seconds","Disabled"
"CTBC-WN-2","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 18, 2026","2 seconds","50.19 MB","5 hours, 20 minutes and 45 seconds","8 hours","0 seconds","Disabled"
"CTBC-WN-3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 18, 2026","39 seconds","189.19 MB","5 hours, 0 minutes and 4 seconds","8 hours","0 seconds","Disabled"
"DJOTING-ADMINPROXY-.7","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 18, 2026","8 seconds","219.45 MB","36 minutes and 1 second","8 hours","0 seconds","Disabled"
"DJOTING-CTL-.68","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 18, 2026","46 seconds","937.28 MB","6 hours, 25 minutes and 39 seconds","8 hours","0 seconds","Disabled"
"DJOTING-DB-.19","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 18, 2026","1 second","2.41 MB","3 minutes and 19 seconds","5 minutes","0 seconds","Disabled"
"DJOTING-ELK-.67","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 18, 2026","14 seconds","552.29 MB","5 hours, 9 minutes and 46 seconds","8 hours","0 seconds","Disabled"
"DJOTING-IACSS-.83","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 18, 2026","9 seconds","164.44 MB","2 hours, 39 minutes and 15 seconds","8 hours","0 seconds","Disabled"
"DJOTING-MGATEPROXY-.5","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 18, 2026","18 seconds","183.71 MB","5 hours, 48 minutes and 16 seconds","8 hours","0 seconds","Disabled"
"DJOTING-SIGN-76","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 18, 2026","3 seconds","44.89 MB","6 hours, 4 minutes and 19 seconds","8 hours","0 seconds","Disabled"
"DJOTING-SSL-.3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 18, 2026","13 seconds","193.18 MB","7 hours, 7 minutes and 29 seconds","8 hours","0 seconds","Disabled"
"DJOTING-STS-.84","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 18, 2026","29 seconds","115.95 MB","1 hour, 37 minutes and 23 seconds","8 hours","0 seconds","Disabled"
"DJOTING-WEBADMIN-.81","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 18, 2026","7 seconds","133.06 MB","3 hours, 35 minutes and 45 seconds","8 hours","0 seconds","Disabled"
"DJOTING-WN-.71","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 18, 2026","20 seconds","120.49 MB","6 hours, 12 minutes and 55 seconds","8 hours","0 seconds","Disabled"
"DJOTING-WN-.72","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 18, 2026","37 seconds","1.01 GB","5 hours, 18 minutes and 28 seconds","8 hours","0 seconds","Disabled"
"DJOTING-WN-.73","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 18, 2026","12 seconds","221.31 MB","2 hours, 28 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-ADMIN.81","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 18, 2026","8 seconds","136.77 MB","6 hours, 12 minutes and 16 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-ADMINPROXY.7","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 18, 2026","3 seconds","118.91 MB","3 hours, 51 minutes and 33 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-APJ-PROXY-PSAK.8","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 18, 2026","2 seconds","95.41 MB","1 hour, 47 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-CBR-PROD-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 18, 2026","9 seconds","75.61 MB","6 hours and 58 minutes","8 hours","0 seconds","Disabled"
"DP-TASPEN-CBR-PROD-DB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 18, 2026","0 seconds","2 MB","4 seconds","5 minutes","0 seconds","Disabled"
"DP-TASPEN-CTL.68","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 18, 2026","36 seconds","892.75 MB","2 hours, 36 minutes and 20 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-DB.19","OK","10.10.40.15","vRep-Cyber","","10 of 10","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 18, 2026","6 seconds","200.8 MB","12 minutes and 52 seconds","1 hour","0 seconds","Disabled"
"DP-TASPEN-ELK.67","OK","10.10.40.15","vRep-Cyber","","5 of 5","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 18, 2026","2 minutes and 14 seconds","4.5 GB","1 hour, 42 minutes and 16 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-FINCLOUD-DB","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 18, 2026","1 second","5.36 MB","2 minutes and 24 seconds","5 minutes","0 seconds","Disabled"
"DP-TASPEN-IACSS.83","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 18, 2026","32 seconds","107 MB","3 hours, 31 minutes and 45 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-MGATEPROXY.5","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 18, 2026","9 seconds","179.59 MB","1 hour, 25 minutes and 58 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-SBS.82","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 18, 2026","5 seconds","142.55 MB","6 hours, 14 minutes and 53 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-SIGN.76","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 18, 2026","11 seconds","109.24 MB","2 hours, 54 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-SSL.3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 18, 2026","11 seconds","121.34 MB","1 hour, 54 minutes and 40 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-STS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 18, 2026","31 seconds","32.95 MB","3 hours, 53 minutes and 4 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-WN-1.71","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 18, 2026","29 seconds","388.69 MB","1 hour, 2 minutes and 15 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-WN-2.72","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 18, 2026","27 seconds","752.36 MB","58 minutes and 50 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-WN-3.73","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 18, 2026","19 seconds","288.8 MB","4 minutes and 1 second","8 hours","0 seconds","Disabled"
"JAMBI-CAMS-Rebuild","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 18, 2026","7 minutes and 8 seconds","1.64 GB","5 hours, 56 minutes and 57 seconds","8 hours","0 seconds","Disabled"
"JAMBI-DB-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 18, 2026","5 seconds","3.37 MB","3 minutes and 46 seconds","5 minutes","0 seconds","Disabled"
"JAMBI-EDC-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 18, 2026","15 seconds","120.27 MB","6 hours, 51 minutes and 46 seconds","8 hours","0 seconds","Disabled"
"JAMBI-IGATE-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 18, 2026","1 minute and 18 seconds","580.95 MB","7 hours, 42 minutes and 19 seconds","8 hours","0 seconds","Disabled"
"JAMBI-SSL-IBCOB-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 18, 2026","16 seconds","139.52 MB","5 hours, 37 minutes and 7 seconds","8 hours","0 seconds","Disabled"
"JAMBI-WEB-TELLER-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 18, 2026","18 seconds","156.71 MB","5 hours, 5 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"MANTAP-DB","OK","10.10.40.15","vRep-Cyber","","9 of 9","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 18, 2026","4 seconds","21.57 MB","15 seconds","5 minutes","0 seconds","Disabled"
"MANTAP-IB-ADMIN","OK","10.10.40.15","vRep-Cyber","","8 of 8","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 18, 2026","8 seconds","201.39 MB","3 hours, 9 minutes and 18 seconds","8 hours","0 seconds","Disabled"
"MANTAP-IB-APPS","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 18, 2026","13 seconds","1.52 GB","3 hours, 15 minutes and 50 seconds","8 hours","0 seconds","Disabled"
"MANTAP-IGATE","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 18, 2026","25 seconds","2.97 GB","3 hours, 9 minutes and 49 seconds","8 hours","0 seconds","Disabled"
"MANTAP-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 18, 2026","2 seconds","100.09 MB","3 hours, 0 minutes and 16 seconds","8 hours","0 seconds","Disabled"
"PAC-BlockChain-Biller.44","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 18, 2026","1 minute and 1 second","179.55 MB","4 hours, 15 minutes and 53 seconds","8 hours","0 seconds","Disabled"
"PAC-Connector-Biller.45","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 18, 2026","1 minute and 14 seconds","240.8 MB","1 hour, 22 minutes and 25 seconds","8 hours","0 seconds","Disabled"
"PAC-GoPay-Biller.52","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 18, 2026","3 seconds","2.22 MB","5 hours, 0 minutes and 14 seconds","8 hours","0 seconds","Disabled"
"PAC-Igate-BPJS-Biller.42","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 18, 2026","39 seconds","48.61 MB","4 hours, 23 minutes and 28 seconds","8 hours","0 seconds","Disabled"
"PAC-Igate-BPJS-DB-Biller.43","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","PAC_BILLER","Datastore Default","Jun 18, 2026","15 seconds","224 KB","1 minute and 14 seconds","5 minutes","0 seconds","Disabled"
"PAC-IGate-NonTelco-Biller.40","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 18, 2026","2 minutes and 15 seconds","448.01 MB","2 hours, 41 minutes and 41 seconds","8 hours","0 seconds","Disabled"
"PAC-Igate-NonTelco-DB-Biller.50","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","PAC_BILLER","Datastore Default","Jun 18, 2026","5 seconds","8.98 MB","2 minutes and 27 seconds","5 minutes","0 seconds","Disabled"
"PAC-Igate-Telco-DB-Biller.51","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","PAC_BILLER","Datastore Default","Jun 18, 2026","32 seconds","2.51 MB","1 minute and 28 seconds","5 minutes","0 seconds","Disabled"
"PAPUA-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 18, 2026","3 seconds","83.11 MB","6 hours, 41 minutes and 32 seconds","8 hours","0 seconds","Disabled"
"PAPUA-DB","Incremental Sync","10.10.40.15","vRep-Cyber","","8 of 8","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 18, 2026","26 seconds","10.71 MB","4 minutes and 20 seconds","5 minutes","0 seconds","Disabled"
"PAPUA-IGATE","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 18, 2026","38 seconds","930.65 MB","19 minutes and 15 seconds","8 hours","0 seconds","Disabled"
"PAPUA-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 18, 2026","41 seconds","193.43 MB","3 hours, 39 minutes and 32 seconds","8 hours","0 seconds","Disabled"
"PAPUA-WEBADMIN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 18, 2026","1 second","25.3 MB","51 minutes and 2 seconds","8 hours","0 seconds","Disabled"
"PFSENSE-DJOTING","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 18, 2026","1 minute and 3 seconds","1.19 GB","5 hours, 53 minutes and 31 seconds","8 hours","0 seconds","Disabled"
"PFSENSE-TASPEN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 18, 2026","43 seconds","989.58 MB","2 hours, 26 minutes and 22 seconds","8 hours","0 seconds","Disabled"
"PROD-BAS-DB-SLAVE","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ACEH-DC-NEW","Datastore Default","Jun 18, 2026","1 second","4.13 MB","46 seconds","5 minutes","0 seconds","Disabled"
"V2-Mantap-ELK","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 18, 2026","3 seconds","57.13 MB","19 minutes and 2 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-IBB-Admin","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 18, 2026","1 second","4.03 MB","2 hours, 22 minutes and 10 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-IBB-Sysadmin","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 18, 2026","1 second","3.38 MB","5 minutes and 3 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-IBB-VA","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 18, 2026","1 second","3.27 MB","4 hours, 11 minutes and 34 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-Master-CTL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 18, 2026","31 seconds","735.68 MB","2 hours, 44 minutes and 32 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-Redis","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 18, 2026","1 second","9.87 MB","3 hours, 11 minutes and 18 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-WorkerNode-1","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 18, 2026","2 seconds","17.12 MB","4 hours, 28 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-WorkerNode-2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 18, 2026","2 seconds","13.49 MB","4 hours, 40 minutes and 48 seconds","8 hours","0 seconds","Disabled"
"V2-PAPUA-APPS-V2","OK","10.10.40.15","vRep-Cyber","","5 of 5","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 18, 2026","24 seconds","920.12 MB","14 minutes and 16 seconds","8 hours","0 seconds","Disabled"
"V2-PAPUA-CTL-V2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 18, 2026","16 seconds","599.81 MB","29 minutes and 38 seconds","8 hours","0 seconds","Disabled"
"V2-PAPUA-ELK","OK","10.10.40.15","vRep-Cyber","","6 of 6","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 18, 2026","1 minute and 48 seconds","4.83 GB","3 hours, 5 minutes and 11 seconds","8 hours","0 seconds","Disabled"
"V2-PAPUA-REDIS-V2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 18, 2026","8 seconds","72.26 MB","1 hour, 21 minutes and 12 seconds","8 hours","0 seconds","Disabled"
"X-MANTAP-SLAVE-DB","OK","10.10.40.15","vRep-Cyber","","9 of 9","Enabled","VR","Disabled","Enabled","Disabled","MANTAP-MB-DC-DCI","Datastore Default","Jun 18, 2026","6 seconds","47.55 MB","3 minutes and 31 seconds","5 minutes","0 seconds","Disabled"
